Ls TT EB_gmv TEB_gmv
535 1.099096e-17 2.513328e-18 2.016351e-18
536 1.090906e-17 2.497863e-18 2.003524e-18
537 1.082783e-17 2.482531e-18 1.990809e-18
538 1.074770e-17 2.467331e-18 1.978205e-18
539 1.066915e-17 2.452261e-18 1.965711e-18
540 1.059236e-17 2.437319e-18 1.953325e-18
541 1.051636e-17 2.422504e-18 1.941046e-18
542 1.043997e-17 2.407815e-18 1.928873e-18
543 1.036297e-17 2.393250e-18 1.916805e-18
544 1.028641e-17 2.378809e-18 1.904839e-18
545 1.021128e-17 2.364488e-18 1.892974e-18
546 1.013750e-17 2.350288e-18 1.881209e-18
547 1.006454e-17 2.336208e-18 1.869542e-18
548 9.992055e-18 2.322245e-18 1.857972e-18
549 9.920322e-18 2.308398e-18 1.846499e-18
550 9.849682e-18 2.294667e-18 1.835120e-18
551 9.779990e-18 2.281050e-18 1.823835e-18
552 9.710593e-18 2.267547e-18 1.812644e-18
553 9.640943e-18 2.254155e-18 1.801546e-18
554 9.571397e-18 2.240875e-18 1.790543e-18
555 9.502695e-18 2.227704e-18 1.779634e-18
556 9.435249e-18 2.214643e-18 1.768822e-18
557 9.368591e-18 2.201690e-18 1.758107e-18
558 9.302125e-18 2.188844e-18 1.747486e-18
559 9.235819e-18 2.176104e-18 1.736956e-18
560 9.170286e-18 2.163468e-18 1.726512e-18
561 9.106079e-18 2.150934e-18 1.716150e-18
562 9.042846e-18 2.138501e-18 1.705865e-18
563 8.979750e-18 2.126167e-18 1.695653e-18
564 8.916257e-18 2.113933e-18 1.685515e-18
565 8.852999e-18 2.101797e-18 1.675454e-18
566 8.790877e-18 2.089759e-18 1.665474e-18
567 8.730177e-18 2.077818e-18 1.655579e-18
568 8.670103e-18 2.065976e-18 1.645772e-18
569 8.609794e-18 2.054230e-18 1.636056e-18
570 8.549288e-18 2.042580e-18 1.626429e-18
571 8.489430e-18 2.031023e-18 1.616884e-18
572 8.430951e-18 2.019559e-18 1.607419e-18
573 8.373461e-18 2.008186e-18 1.598027e-18
574 8.316033e-18 1.996902e-18 1.588705e-18
575 8.258068e-18 1.985706e-18 1.579450e-18
576 8.200267e-18 1.974597e-18 1.570262e-18
577 8.143643e-18 1.963575e-18 1.561145e-18
578 8.088645e-18 1.952640e-18 1.552101e-18
579 8.034527e-18 1.941792e-18 1.543132e-18
580 7.980408e-18 1.931031e-18 1.534242e-18
581 7.926008e-18 1.920355e-18 1.525430e-18
582 7.871786e-18 1.909765e-18 1.516692e-18
583 7.818225e-18 1.899257e-18 1.508026e-18
584 7.765451e-18 1.888831e-18 1.499425e-18
585 7.713327e-18 1.878486e-18 1.490887e-18
586 7.661704e-18 1.868219e-18 1.482408e-18
587 7.610382e-18 1.858030e-18 1.473984e-18
588 7.559141e-18 1.847918e-18 1.465619e-18
589 7.507860e-18 1.837884e-18 1.457317e-18
590 7.456888e-18 1.827928e-18 1.449081e-18
591 7.406715e-18 1.818048e-18 1.440913e-18
592 7.357628e-18 1.808247e-18 1.432819e-18
593 7.309276e-18 1.798522e-18 1.424797e-18
594 7.261188e-18 1.788873e-18 1.416845e-18
595 7.213060e-18 1.779298e-18 1.408959e-18
596 7.164943e-18 1.769796e-18 1.401134e-18
597 7.116940e-18 1.760365e-18 1.393366e-18
598 7.069250e-18 1.751005e-18 1.385651e-18
599 7.022237e-18 1.741714e-18 1.377986e-18
600 6.976259e-18 1.732492e-18 1.370373e-18
601 6.931245e-18 1.723338e-18 1.362813e-18
602 6.886618e-18 1.714253e-18 1.355307e-18
603 6.841795e-18 1.705236e-18 1.347858e-18
604 6.796720e-18 1.696287e-18 1.340468e-18
605 6.751822e-18 1.687406e-18 1.333137e-18
606 6.707529e-18 1.678591e-18 1.325865e-18
607 6.663918e-18 1.669843e-18 1.318649e-18
608 6.620796e-18 1.661160e-18 1.311489e-18
609 6.577976e-18 1.652541e-18 1.304382e-18
610 6.535364e-18 1.643985e-18 1.297328e-18
611 6.492933e-18 1.635492e-18 1.290324e-18
612 6.450670e-18 1.627061e-18 1.283370e-18
613 6.408729e-18 1.618692e-18 1.276468e-18
614 6.367357e-18 1.610384e-18 1.269618e-18
615 6.326755e-18 1.602138e-18 1.262820e-18
616 6.286723e-18 1.593953e-18 1.256075e-18
617 6.246850e-18 1.585828e-18 1.249384e-18
618 6.206780e-18 1.577763e-18 1.242746e-18
619 6.166664e-18 1.569758e-18 1.236158e-18
620 6.126904e-18 1.561811e-18 1.229620e-18
621 6.087852e-18 1.553921e-18 1.223128e-18
622 6.049434e-18 1.546088e-18 1.216683e-18
623 6.011366e-18 1.538311e-18 1.210280e-18
624 5.973390e-18 1.530589e-18 1.203920e-18
625 5.935491e-18 1.522921e-18 1.197603e-18
626 5.897776e-18 1.515308e-18 1.191327e-18
627 5.860348e-18 1.507748e-18 1.185093e-18
628 5.823271e-18 1.500241e-18 1.178901e-18
629 5.786588e-18 1.492788e-18 1.172751e-18
630 5.750329e-18 1.485387e-18 1.166643e-18
631 5.714387e-18 1.478038e-18 1.160577e-18
632 5.678571e-18 1.470742e-18 1.154555e-18
633 5.642715e-18 1.463497e-18 1.148577e-18
634 5.606973e-18 1.456304e-18 1.142644e-18
635 5.571722e-18 1.449162e-18 1.136757e-18
636 5.537322e-18 1.442071e-18 1.130918e-18
637 5.503673e-18 1.435032e-18 1.125125e-18
638 5.470292e-18 1.428042e-18 1.119376e-18
639 5.436698e-18 1.421101e-18 1.113670e-18
640 5.402810e-18 1.414209e-18 1.108003e-18
641 5.368964e-18 1.407364e-18 1.102375e-18
642 5.335509e-18 1.400567e-18 1.096782e-18
643 5.302579e-18 1.393815e-18 1.091223e-18
644 5.270006e-18 1.387109e-18 1.085698e-18
645 5.237605e-18 1.380450e-18 1.080209e-18
646 5.205295e-18 1.373836e-18 1.074758e-18
647 5.173196e-18 1.367268e-18 1.069345e-18
648 5.141452e-18 1.360746e-18 1.063973e-18
649 5.110134e-18 1.354270e-18 1.058642e-18
650 5.079131e-18 1.347839e-18 1.053353e-18
651 5.048299e-18 1.341454e-18 1.048104e-18
652 5.017542e-18 1.335112e-18 1.042892e-18
653 4.986959e-18 1.328813e-18 1.037715e-18
654 4.956695e-18 1.322556e-18 1.032571e-18
655 4.926865e-18 1.316341e-18 1.027457e-18
656 4.897374e-18 1.310166e-18 1.022371e-18
657 4.868039e-18 1.304031e-18 1.017314e-18
658 4.838693e-18 1.297937e-18 1.012288e-18
659 4.809387e-18 1.291883e-18 1.007293e-18
660 4.780310e-18 1.285870e-18 1.002332e-18
661 4.751649e-18 1.279898e-18 9.974078e-19
662 4.723390e-18 1.273966e-18 9.925211e-19
663 4.695305e-18 1.268075e-18 9.876735e-19
664 4.667153e-18 1.262225e-18 9.828638e-19
665 4.638876e-18 1.256414e-18 9.780896e-19
666 4.610759e-18 1.250642e-18 9.733486e-19
667 4.583123e-18 1.244909e-18 9.686387e-19
668 4.556167e-18 1.239213e-18 9.639574e-19
669 4.529651e-18 1.233554e-18 9.593025e-19
670 4.503235e-18 1.227931e-18 9.546726e-19
671 4.476629e-18 1.222345e-18 9.500686e-19
672 4.449885e-18 1.216795e-18 9.454919e-19
673 4.423212e-18 1.211281e-18 9.409438e-19
674 4.396814e-18 1.205803e-18 9.364257e-19
675 4.370767e-18 1.200361e-18 9.319391e-19
676 4.345041e-18 1.194955e-18 9.274851e-19
677 4.319597e-18 1.189585e-18 9.230644e-19
678 4.294400e-18 1.184249e-18 9.186757e-19
679 4.269411e-18 1.178949e-18 9.143174e-19
680 4.244590e-18 1.173683e-18 9.099881e-19
681 4.219904e-18 1.168451e-18 9.056862e-19
682 4.195334e-18 1.163252e-18 9.014103e-19
683 4.170865e-18 1.158087e-18 8.971589e-19
684 4.146488e-18 1.152953e-18 8.929312e-19
685 4.122253e-18 1.147853e-18 8.887274e-19
686 4.098246e-18 1.142785e-18 8.845480e-19
687 4.074548e-18 1.137749e-18 8.803934e-19
688 4.051162e-18 1.132745e-18 8.762640e-19
689 4.027975e-18 1.127772e-18 8.721601e-19
690 4.004867e-18 1.122832e-18 8.680823e-19
691 3.981749e-18 1.117923e-18 8.640307e-19
692 3.958650e-18 1.113045e-18 8.600057e-19
693 3.935624e-18 1.108199e-18 8.560072e-19
694 3.912726e-18 1.103383e-18 8.520354e-19
695 3.890008e-18 1.098598e-18 8.480904e-19
696 3.867525e-18 1.093844e-18 8.441725e-19
697 3.845326e-18 1.089120e-18 8.402817e-19
698 3.823433e-18 1.084426e-18 8.364178e-19
699 3.801812e-18 1.079762e-18 8.325800e-19
700 3.780426e-18 1.075127e-18 8.287675e-19
701 3.759232e-18 1.070521e-18 8.249792e-19
702 3.738153e-18 1.065945e-18 8.212145e-19
703 3.717102e-18 1.061396e-18 8.174722e-19
704 3.695997e-18 1.056875e-18 8.137516e-19
705 3.674860e-18 1.052382e-18 8.100519e-19
706 3.653803e-18 1.047917e-18 8.063730e-19
707 3.632939e-18 1.043478e-18 8.027149e-19
708 3.612341e-18 1.039067e-18 7.990777e-19
709 3.591967e-18 1.034683e-18 7.954613e-19
710 3.571756e-18 1.030325e-18 7.918658e-19
711 3.551651e-18 1.025994e-18 7.882911e-19
712 3.531644e-18 1.021689e-18 7.847373e-19
713 3.511755e-18 1.017411e-18 7.812047e-19
714 3.492006e-18 1.013158e-18 7.776935e-19
715 3.472414e-18 1.008932e-18 7.742041e-19
716 3.452991e-18 1.004731e-18 7.707367e-19
717 3.433747e-18 1.000557e-18 7.672917e-19
718 3.414692e-18 9.964077e-19 7.638694e-19
719 3.395805e-18 9.922843e-19 7.604700e-19
720 3.377057e-18 9.881863e-19 7.570933e-19
721 3.358416e-18 9.841134e-19 7.537388e-19
722 3.339849e-18 9.800654e-19 7.504058e-19
723 3.321321e-18 9.760419e-19 7.470938e-19
724 3.302794e-18 9.720429e-19 7.438020e-19
725 3.284246e-18 9.680679e-19 7.405300e-19
726 3.265775e-18 9.641169e-19 7.372770e-19
727 3.247527e-18 9.601894e-19 7.340426e-19
728 3.229646e-18 9.562853e-19 7.308265e-19
729 3.212156e-18 9.524044e-19 7.276283e-19
730 3.194863e-18 9.485465e-19 7.244478e-19
731 3.177557e-18 9.447114e-19 7.212847e-19
732 3.160055e-18 9.408988e-19 7.181388e-19
733 3.142436e-18 9.371085e-19 7.150097e-19
734 3.124906e-18 9.333404e-19 7.118973e-19
735 3.107675e-18 9.295943e-19 7.088015e-19
736 3.090846e-18 9.258701e-19 7.057229e-19
737 3.074297e-18 9.221677e-19 7.026617e-19
738 3.057878e-18 9.184870e-19 6.996183e-19
739 3.041446e-18 9.148280e-19 6.965930e-19
740 3.024954e-18 9.111905e-19 6.935862e-19
741 3.008424e-18 9.075744e-19 6.905982e-19
742 2.991876e-18 9.039796e-19 6.876291e-19
743 2.975354e-18 9.004060e-19 6.846787e-19
744 2.958967e-18 8.968535e-19 6.817465e-19
745 2.942839e-18 8.933218e-19 6.788323e-19
746 2.927090e-18 8.898110e-19 6.759356e-19
747 2.911691e-18 8.863207e-19 6.730562e-19
748 2.896449e-18 8.828510e-19 6.701936e-19
749 2.881164e-18 8.794016e-19 6.673475e-19
750 2.865671e-18 8.759723e-19 6.645177e-19
751 2.850040e-18 8.725631e-19 6.617040e-19
752 2.834436e-18 8.691735e-19 6.589062e-19
753 2.819024e-18 8.658035e-19 6.561244e-19
754 2.803895e-18 8.624528e-19 6.533582e-19
755 2.788981e-18 8.591212e-19 6.506076e-19
756 2.774193e-18 8.558086e-19 6.478724e-19
757 2.759443e-18 8.525146e-19 6.451525e-19
758 2.744715e-18 8.492392e-19 6.424478e-19
759 2.730046e-18 8.459824e-19 6.397582e-19
760 2.715479e-18 8.427441e-19 6.370837e-19
761 2.701047e-18 8.395243e-19 6.344242e-19
762 2.686734e-18 8.363228e-19 6.317796e-19
763 2.672504e-18 8.331397e-19 6.291499e-19
764 2.658321e-18 8.299749e-19 6.265349e-19
765 2.644170e-18 8.268283e-19 6.239347e-19
766 2.630078e-18 8.236996e-19 6.213491e-19
767 2.616079e-18 8.205888e-19 6.187780e-19
768 2.602206e-18 8.174957e-19 6.162212e-19
769 2.588473e-18 8.144200e-19 6.136787e-19
770 2.574878e-18 8.113616e-19 6.111503e-19
771 2.561414e-18 8.083202e-19 6.086359e-19
772 2.548075e-18 8.052958e-19 6.061354e-19
773 2.534830e-18 8.022880e-19 6.036488e-19
774 2.521640e-18 7.992970e-19 6.011759e-19
775 2.508462e-18 7.963226e-19 5.987166e-19
776 2.495273e-18 7.933648e-19 5.962710e-19
777 2.482114e-18 7.904235e-19 5.938390e-19
778 2.469044e-18 7.874986e-19 5.914205e-19
779 2.456118e-18 7.845902e-19 5.890154e-19
780 2.443363e-18 7.816981e-19 5.866238e-19
781 2.430738e-18 7.788223e-19 5.842455e-19
782 2.418197e-18 7.759625e-19 5.818805e-19
783 2.405694e-18 7.731188e-19 5.795287e-19
784 2.393220e-18 7.702909e-19 5.771901e-19
785 2.380800e-18 7.674786e-19 5.748646e-19
786 2.368466e-18 7.646819e-19 5.725523e-19
787 2.356242e-18 7.619007e-19 5.702529e-19
788 2.344129e-18 7.591346e-19 5.679665e-19
789 2.332107e-18 7.563837e-19 5.656930e-19
790 2.320158e-18 7.536479e-19 5.634322e-19
791 2.308263e-18 7.509271e-19 5.611841e-19
792 2.296417e-18 7.482212e-19 5.589484e-19
793 2.284622e-18 7.455301e-19 5.567250e-19
794 2.272875e-18 7.428537e-19 5.545138e-19
795 2.261180e-18 7.401921e-19 5.523147e-19
796 2.249555e-18 7.375450e-19 5.501274e-19
797 2.238019e-18 7.349124e-19 5.479519e-19
798 2.226591e-18 7.322942e-19 5.457880e-19
799 2.215282e-18 7.296902e-19 5.436357e-19
800 2.204074e-18 7.271003e-19 5.414946e-19
801 2.192946e-18 7.245244e-19 5.393648e-19
802 2.181878e-18 7.219624e-19 5.372461e-19
803 2.170857e-18 7.194140e-19 5.351384e-19
804 2.159891e-18 7.168792e-19 5.330415e-19
805 2.148986e-18 7.143579e-19 5.309553e-19
806 2.138152e-18 7.118500e-19 5.288799e-19
807 2.127383e-18 7.093556e-19 5.268155e-19
808 2.116665e-18 7.068744e-19 5.247620e-19
809 2.105980e-18 7.044066e-19 5.227196e-19
810 2.095311e-18 7.019521e-19 5.206883e-19
811 2.084666e-18 6.995109e-19 5.186683e-19
812 2.074074e-18 6.970829e-19 5.166597e-19
813 2.063569e-18 6.946680e-19 5.146625e-19
814 2.053180e-18 6.922663e-19 5.126765e-19
815 2.042906e-18 6.898775e-19 5.107015e-19
816 2.032719e-18 6.875015e-19 5.087373e-19
817 2.022589e-18 6.851382e-19 5.067838e-19
818 2.012489e-18 6.827875e-19 5.048406e-19
819 2.002419e-18 6.804493e-19 5.029076e-19
820 1.992400e-18 6.781233e-19 5.009846e-19
821 1.982455e-18 6.758096e-19 4.990713e-19
822 1.972602e-18 6.735080e-19 4.971677e-19
823 1.962841e-18 6.712184e-19 4.952739e-19
824 1.953151e-18 6.689408e-19 4.933899e-19
825 1.943516e-18 6.666751e-19 4.915158e-19
826 1.933919e-18 6.644213e-19 4.896517e-19
827 1.924361e-18 6.621792e-19 4.877977e-19
828 1.914859e-18 6.599489e-19 4.859538e-19
829 1.905426e-18 6.577302e-19 4.841201e-19
830 1.896077e-18 6.555232e-19 4.822966e-19
831 1.886808e-18 6.533276e-19 4.804830e-19
832 1.877599e-18 6.511435e-19 4.786792e-19
833 1.868433e-18 6.489706e-19 4.768849e-19
834 1.859293e-18 6.468089e-19 4.750997e-19
835 1.850176e-18 6.446584e-19 4.733234e-19
836 1.841091e-18 6.425188e-19 4.715557e-19
837 1.832046e-18 6.403902e-19 4.697965e-19
838 1.823051e-18 6.382724e-19 4.680453e-19
839 1.814112e-18 6.361653e-19 4.663024e-19
840 1.805236e-18 6.340691e-19 4.645678e-19
841 1.796426e-18 6.319837e-19 4.628420e-19
842 1.787690e-18 6.299091e-19 4.611251e-19
843 1.779022e-18 6.278453e-19 4.594173e-19
844 1.770406e-18 6.257924e-19 4.577190e-19
845 1.761829e-18 6.237503e-19 4.560303e-19
846 1.753275e-18 6.217192e-19 4.543516e-19
847 1.744749e-18 6.196989e-19 4.526829e-19
848 1.736276e-18 6.176893e-19 4.510240e-19
849 1.727883e-18 6.156903e-19 4.493745e-19
850 1.719597e-18 6.137016e-19 4.477342e-19
851 1.711422e-18 6.117232e-19 4.461026e-19
852 1.703329e-18 6.097549e-19 4.444794e-19
853 1.695283e-18 6.077965e-19 4.428642e-19
854 1.687250e-18 6.058478e-19 4.412567e-19
855 1.679207e-18 6.039086e-19 4.396566e-19
856 1.671157e-18 6.019790e-19 4.380636e-19
857 1.663103e-18 6.000587e-19 4.364780e-19
858 1.655052e-18 5.981480e-19 4.348998e-19
859 1.647013e-18 5.962467e-19 4.333293e-19
860 1.639019e-18 5.943549e-19 4.317667e-19
861 1.631106e-18 5.924725e-19 4.302119e-19
862 1.623312e-18 5.905996e-19 4.286654e-19
863 1.615662e-18 5.887362e-19 4.271271e-19
864 1.608133e-18 5.868823e-19 4.255972e-19
865 1.600682e-18 5.850377e-19 4.240758e-19
866 1.593269e-18 5.832025e-19 4.225626e-19
867 1.585853e-18 5.813766e-19 4.210574e-19
868 1.578425e-18 5.795598e-19 4.195601e-19
869 1.570991e-18 5.777522e-19 4.180704e-19
870 1.563559e-18 5.759535e-19 4.165882e-19
871 1.556135e-18 5.741638e-19 4.151133e-19
872 1.548732e-18 5.723829e-19 4.136455e-19
873 1.541368e-18 5.706107e-19 4.121845e-19
874 1.534059e-18 5.688473e-19 4.107305e-19
875 1.526824e-18 5.670924e-19 4.092833e-19
876 1.519670e-18 5.653462e-19 4.078429e-19
877 1.512587e-18 5.636085e-19 4.064095e-19
878 1.505565e-18 5.618792e-19 4.049829e-19
879 1.498593e-18 5.601584e-19 4.035633e-19
880 1.491658e-18 5.584459e-19 4.021506e-19
881 1.484752e-18 5.567417e-19 4.007448e-19
882 1.477866e-18 5.550457e-19 3.993460e-19
883 1.470990e-18 5.533579e-19 3.979541e-19
884 1.464117e-18 5.516783e-19 3.965692e-19
885 1.457256e-18 5.500069e-19 3.951913e-19
886 1.450423e-18 5.483436e-19 3.938205e-19
887 1.443636e-18 5.466885e-19 3.924566e-19
888 1.436912e-18 5.450415e-19 3.910998e-19
889 1.430258e-18 5.434026e-19 3.897501e-19
890 1.423674e-18 5.417717e-19 3.884074e-19
891 1.417159e-18 5.401490e-19 3.870719e-19
892 1.410711e-18 5.385342e-19 3.857433e-19
893 1.404325e-18 5.369274e-19 3.844217e-19
894 1.397976e-18 5.353284e-19 3.831067e-19
895 1.391642e-18 5.337373e-19 3.817984e-19
896 1.385296e-18 5.321539e-19 3.804966e-19
897 1.378921e-18 5.305781e-19 3.792011e-19
898 1.372529e-18 5.290099e-19 3.779118e-19
899 1.366147e-18 5.274492e-19 3.766286e-19
900 1.359803e-18 5.258959e-19 3.753514e-19
901 1.353524e-18 5.243499e-19 3.740800e-19
902 1.347321e-18 5.228113e-19 3.728142e-19
903 1.341191e-18 5.212797e-19 3.715541e-19
904 1.335131e-18 5.197553e-19 3.702994e-19
905 1.329135e-18 5.182377e-19 3.690501e-19
906 1.323198e-18 5.167271e-19 3.678060e-19
907 1.317306e-18 5.152232e-19 3.665671e-19
908 1.311445e-18 5.137260e-19 3.653331e-19
909 1.305601e-18 5.122353e-19 3.641041e-19
910 1.299760e-18 5.107512e-19 3.628799e-19
911 1.293920e-18 5.092737e-19 3.616609e-19
912 1.288082e-18 5.078029e-19 3.604472e-19
913 1.282251e-18 5.063389e-19 3.592392e-19
914 1.276429e-18 5.048817e-19 3.580369e-19
915 1.270625e-18 5.034315e-19 3.568408e-19
916 1.264856e-18 5.019884e-19 3.556509e-19
917 1.259142e-18 5.005523e-19 3.544676e-19
918 1.253502e-18 4.991235e-19 3.532910e-19
919 1.247950e-18 4.977019e-19 3.521214e-19
920 1.242470e-18 4.962874e-19 3.509584e-19
921 1.237035e-18 4.948799e-19 3.498018e-19
922 1.231616e-18 4.934791e-19 3.486514e-19
923 1.226186e-18 4.920850e-19 3.475068e-19
924 1.220740e-18 4.906974e-19 3.463676e-19
925 1.215292e-18 4.893161e-19 3.452338e-19
926 1.209860e-18 4.879410e-19 3.441048e-19
927 1.204463e-18 4.865718e-19 3.429805e-19
928 1.199115e-18 4.852085e-19 3.418606e-19
929 1.193811e-18 4.838511e-19 3.407450e-19
930 1.188541e-18 4.824995e-19 3.396340e-19
931 1.183294e-18 4.811538e-19 3.385276e-19
932 1.178061e-18 4.798141e-19 3.374261e-19
933 1.172841e-18 4.784804e-19 3.363296e-19
934 1.167646e-18 4.771529e-19 3.352384e-19
935 1.162488e-18 4.758315e-19 3.341525e-19
936 1.157379e-18 4.745164e-19 3.330722e-19
937 1.152327e-18 4.732075e-19 3.319976e-19
938 1.147330e-18 4.719049e-19 3.309289e-19
939 1.142379e-18 4.706085e-19 3.298658e-19
940 1.137467e-18 4.693182e-19 3.288080e-19
941 1.132584e-18 4.680339e-19 3.277555e-19
942 1.127721e-18 4.667555e-19 3.267079e-19
943 1.122869e-18 4.654827e-19 3.256650e-19
944 1.118016e-18 4.642156e-19 3.246265e-19
945 1.113152e-18 4.629540e-19 3.235923e-19
946 1.108269e-18 4.616978e-19 3.225622e-19
947 1.103381e-18 4.604469e-19 3.215358e-19
948 1.098513e-18 4.592012e-19 3.205131e-19
949 1.093689e-18 4.579608e-19 3.194941e-19
950 1.088932e-18 4.567255e-19 3.184791e-19
951 1.084253e-18 4.554955e-19 3.174680e-19
952 1.079635e-18 4.542708e-19 3.164609e-19
953 1.075056e-18 4.530513e-19 3.154580e-19
954 1.070495e-18 4.518371e-19 3.144592e-19
955 1.065932e-18 4.506282e-19 3.134648e-19
956 1.061364e-18 4.494245e-19 3.124747e-19
957 1.056804e-18 4.482261e-19 3.114891e-19
958 1.052263e-18 4.470331e-19 3.105079e-19
959 1.047753e-18 4.458452e-19 3.095313e-19
960 1.043284e-18 4.446627e-19 3.085592e-19
961 1.038847e-18 4.434853e-19 3.075916e-19
962 1.034435e-18 4.423132e-19 3.066285e-19
963 1.030035e-18 4.411462e-19 3.056699e-19
964 1.025640e-18 4.399844e-19 3.047158e-19
965 1.021245e-18 4.388278e-19 3.037663e-19
966 1.016862e-18 4.376763e-19 3.028213e-19
967 1.012502e-18 4.365299e-19 3.018809e-19
968 1.008177e-18 4.353885e-19 3.009449e-19
969 1.003898e-18 4.342522e-19 3.000132e-19
970 9.996605e-19 4.331208e-19 2.990857e-19
971 9.954540e-19 4.319944e-19 2.981623e-19
972 9.912663e-19 4.308727e-19 2.972429e-19
973 9.870853e-19 4.297559e-19 2.963273e-19
974 9.829022e-19 4.286438e-19 2.954153e-19
975 9.787239e-19 4.275364e-19 2.945070e-19
976 9.745619e-19 4.264337e-19 2.936022e-19
977 9.704277e-19 4.253355e-19 2.927008e-19
978 9.663326e-19 4.242420e-19 2.918028e-19
979 9.622820e-19 4.231530e-19 2.909083e-19
980 9.582683e-19 4.220685e-19 2.900173e-19
981 9.542821e-19 4.209886e-19 2.891300e-19
982 9.503140e-19 4.199133e-19 2.882465e-19
983 9.463550e-19 4.188425e-19 2.873667e-19
984 9.424038e-19 4.177762e-19 2.864907e-19
985 9.384676e-19 4.167145e-19 2.856187e-19
986 9.345537e-19 4.156573e-19 2.847507e-19
987 9.306699e-19 4.146045e-19 2.838868e-19
988 9.268223e-19 4.135563e-19 2.830267e-19
989 9.230065e-19 4.125124e-19 2.821705e-19
990 9.192109e-19 4.114729e-19 2.813179e-19
991 9.154244e-19 4.104378e-19 2.804689e-19
992 9.116354e-19 4.094069e-19 2.796234e-19
993 9.078360e-19 4.083802e-19 2.787811e-19
994 9.040365e-19 4.073578e-19 2.779419e-19
995 9.002532e-19 4.063395e-19 2.771059e-19
996 8.965023e-19 4.053253e-19 2.762727e-19
997 8.928000e-19 4.043152e-19 2.754423e-19
998 8.891545e-19 4.033092e-19 2.746148e-19
999 8.855502e-19 4.023071e-19 2.737901e-19
1000 8.819665e-19 4.013091e-19 2.729685e-19
1001 8.783833e-19 4.003152e-19 2.721498e-19
1002 8.747802e-19 3.993252e-19 2.713343e-19
1003 8.711503e-19 3.983392e-19 2.705219e-19
1004 8.675114e-19 3.973572e-19 2.697128e-19
1005 8.638847e-19 3.963791e-19 2.689071e-19
1006 8.602912e-19 3.954051e-19 2.681047e-19
1007 8.567513e-19 3.944349e-19 2.673057e-19
1008 8.532692e-19 3.934688e-19 2.665102e-19
1009 8.498269e-19 3.925065e-19 2.657182e-19
1010 8.464052e-19 3.915482e-19 2.649296e-19
1011 8.429846e-19 3.905939e-19 2.641443e-19
1012 8.395466e-19 3.896435e-19 2.633624e-19
1013 8.360919e-19 3.886970e-19 2.625838e-19
1014 8.326401e-19 3.877544e-19 2.618085e-19
1015 8.292115e-19 3.868158e-19 2.610365e-19
1016 8.258267e-19 3.858812e-19 2.602678e-19
1017 8.225043e-19 3.849504e-19 2.595022e-19
1018 8.192383e-19 3.840236e-19 2.587399e-19
1019 8.160032e-19 3.831007e-19 2.579807e-19
1020 8.127729e-19 3.821817e-19 2.572248e-19
1021 8.095216e-19 3.812666e-19 2.564722e-19
1022 8.062257e-19 3.803552e-19 2.557227e-19
1023 8.028927e-19 3.794477e-19 2.549766e-19
1024 7.995502e-19 3.785439e-19 2.542337e-19
1025 7.962261e-19 3.776439e-19 2.534940e-19
1026 7.929484e-19 3.767476e-19 2.527577e-19
1027 7.897423e-19 3.758550e-19 2.520246e-19
1028 7.866047e-19 3.749661e-19 2.512949e-19
1029 7.835162e-19 3.740807e-19 2.505683e-19
1030 7.804574e-19 3.731990e-19 2.498448e-19
1031 7.774085e-19 3.723208e-19 2.491242e-19
1032 7.743515e-19 3.714460e-19 2.484065e-19
1033 7.712837e-19 3.705746e-19 2.476914e-19
1034 7.682108e-19 3.697065e-19 2.469789e-19
1035 7.651386e-19 3.688418e-19 2.462688e-19
1036 7.620729e-19 3.679802e-19 2.455610e-19
1037 7.590193e-19 3.671218e-19 2.448554e-19
1038 7.559816e-19 3.662665e-19 2.441518e-19
1039 7.529626e-19 3.654143e-19 2.434502e-19
1040 7.499652e-19 3.645652e-19 2.427507e-19
1041 7.469920e-19 3.637192e-19 2.420533e-19
1042 7.440453e-19 3.628764e-19 2.413582e-19
1043 7.411210e-19 3.620367e-19 2.406654e-19
1044 7.382112e-19 3.612001e-19 2.399750e-19
1045 7.353079e-19 3.603667e-19 2.392870e-19
1046 7.324031e-19 3.595365e-19 2.386016e-19
1047 7.294896e-19 3.587096e-19 2.379189e-19
1048 7.265708e-19 3.578858e-19 2.372388e-19
1049 7.236573e-19 3.570653e-19 2.365616e-19
