Ls TT EB_gmv TEB_gmv EB_iter EB_iter_ext TEB_iter TEB_iter_ext
239 1.772806e-16 2.655390e-18 2.598748e-18 5.547938e-19 4.473103e-19 5.397508e-19 4.394858e-19
240 1.744155e-16 2.612663e-18 2.557034e-18 5.461376e-19 4.403535e-19 5.313450e-19 4.326607e-19
241 1.716695e-16 2.570805e-18 2.516175e-18 5.376547e-19 4.335359e-19 5.231074e-19 4.259720e-19
242 1.690326e-16 2.529792e-18 2.476165e-18 5.293410e-19 4.268541e-19 5.150338e-19 4.194164e-19
243 1.664360e-16 2.489606e-18 2.436966e-18 5.211924e-19 4.203047e-19 5.071204e-19 4.129907e-19
244 1.638764e-16 2.450225e-18 2.398533e-18 5.132049e-19 4.138848e-19 4.993632e-19 4.066918e-19
245 1.613459e-16 2.411630e-18 2.360849e-18 5.053746e-19 4.075910e-19 4.917586e-19 4.005166e-19
246 1.587953e-16 2.373802e-18 2.323914e-18 4.976978e-19 4.014205e-19 4.843029e-19 3.944622e-19
247 1.562911e-16 2.336724e-18 2.287722e-18 4.901709e-19 3.953702e-19 4.769926e-19 3.885257e-19
248 1.540208e-16 2.300377e-18 2.252246e-18 4.827903e-19 3.894374e-19 4.698242e-19 3.827043e-19
249 1.516988e-16 2.264743e-18 2.217458e-18 4.755525e-19 3.836193e-19 4.627944e-19 3.769954e-19
250 1.493316e-16 2.229807e-18 2.183339e-18 4.684543e-19 3.779132e-19 4.558999e-19 3.713963e-19
251 1.470897e-16 2.195551e-18 2.149884e-18 4.614923e-19 3.723165e-19 4.491376e-19 3.659044e-19
252 1.449042e-16 2.161959e-18 2.117082e-18 4.546634e-19 3.668266e-19 4.425044e-19 3.605172e-19
253 1.426908e-16 2.129016e-18 2.084921e-18 4.479645e-19 3.614411e-19 4.359973e-19 3.552324e-19
254 1.404879e-16 2.096708e-18 2.053382e-18 4.413926e-19 3.561576e-19 4.296135e-19 3.500475e-19
255 1.384478e-16 2.065018e-18 2.022448e-18 4.349447e-19 3.509736e-19 4.233500e-19 3.449602e-19
256 1.365067e-16 2.033934e-18 1.992099e-18 4.286181e-19 3.458870e-19 4.172041e-19 3.399684e-19
257 1.345058e-16 2.003440e-18 1.962316e-18 4.224099e-19 3.408955e-19 4.111731e-19 3.350698e-19
258 1.324862e-16 1.973524e-18 1.933091e-18 4.163175e-19 3.359970e-19 4.052545e-19 3.302624e-19
259 1.304894e-16 1.944173e-18 1.904418e-18 4.103383e-19 3.311893e-19 3.994457e-19 3.255441e-19
260 1.285985e-16 1.915372e-18 1.876292e-18 4.044697e-19 3.264704e-19 3.937441e-19 3.209128e-19
261 1.267523e-16 1.887111e-18 1.848695e-18 3.987092e-19 3.218383e-19 3.881475e-19 3.163666e-19
262 1.248650e-16 1.859377e-18 1.821613e-18 3.930544e-19 3.172911e-19 3.826535e-19 3.119036e-19
263 1.230190e-16 1.832157e-18 1.795029e-18 3.875029e-19 3.128269e-19 3.772597e-19 3.075220e-19
264 1.212694e-16 1.805441e-18 1.768929e-18 3.820525e-19 3.084438e-19 3.719640e-19 3.032200e-19
265 1.195881e-16 1.779218e-18 1.743300e-18 3.767009e-19 3.041401e-19 3.667641e-19 2.989957e-19
266 1.178996e-16 1.753475e-18 1.718137e-18 3.714460e-19 2.999140e-19 3.616581e-19 2.948476e-19
267 1.161913e-16 1.728204e-18 1.693438e-18 3.662856e-19 2.957638e-19 3.566437e-19 2.907738e-19
268 1.145665e-16 1.703392e-18 1.669199e-18 3.612176e-19 2.916878e-19 3.517191e-19 2.867729e-19
269 1.129478e-16 1.679031e-18 1.645404e-18 3.562401e-19 2.876845e-19 3.468822e-19 2.828432e-19
270 1.113753e-16 1.655110e-18 1.622037e-18 3.513511e-19 2.837522e-19 3.421312e-19 2.789831e-19
271 1.098670e-16 1.631620e-18 1.599084e-18 3.465487e-19 2.798895e-19 3.374643e-19 2.751913e-19
272 1.082945e-16 1.608552e-18 1.576536e-18 3.418309e-19 2.760947e-19 3.328795e-19 2.714661e-19
273 1.068152e-16 1.585895e-18 1.554384e-18 3.371961e-19 2.723666e-19 3.283751e-19 2.678062e-19
274 1.053675e-16 1.563642e-18 1.532622e-18 3.326424e-19 2.687036e-19 3.239495e-19 2.642102e-19
275 1.038672e-16 1.541784e-18 1.511253e-18 3.281680e-19 2.651043e-19 3.196010e-19 2.606767e-19
276 1.024184e-16 1.520313e-18 1.490273e-18 3.237714e-19 2.615675e-19 3.153279e-19 2.572044e-19
277 1.010715e-16 1.499219e-18 1.469669e-18 3.194509e-19 2.580918e-19 3.111286e-19 2.537921e-19
278 9.972173e-17 1.478495e-18 1.449424e-18 3.152048e-19 2.546758e-19 3.070015e-19 2.504383e-19
279 9.832400e-17 1.458134e-18 1.429524e-18 3.110316e-19 2.513185e-19 3.029453e-19 2.471421e-19
280 9.698537e-17 1.438127e-18 1.409961e-18 3.069299e-19 2.480184e-19 2.989583e-19 2.439020e-19
281 9.568380e-17 1.418467e-18 1.390731e-18 3.028980e-19 2.447745e-19 2.950391e-19 2.407170e-19
282 9.440203e-17 1.399147e-18 1.371831e-18 2.989346e-19 2.415856e-19 2.911864e-19 2.375859e-19
283 9.316367e-17 1.380160e-18 1.353258e-18 2.950382e-19 2.384506e-19 2.873988e-19 2.345076e-19
284 9.199013e-17 1.361499e-18 1.335009e-18 2.912075e-19 2.353682e-19 2.836749e-19 2.314811e-19
285 9.077372e-17 1.343157e-18 1.317079e-18 2.874410e-19 2.323376e-19 2.800134e-19 2.285051e-19
286 8.953517e-17 1.325128e-18 1.299456e-18 2.837376e-19 2.293575e-19 2.764131e-19 2.255789e-19
287 8.835961e-17 1.307404e-18 1.282128e-18 2.800959e-19 2.264270e-19 2.728726e-19 2.227012e-19
288 8.718025e-17 1.289981e-18 1.265087e-18 2.765147e-19 2.235451e-19 2.693909e-19 2.198712e-19
289 8.599388e-17 1.272851e-18 1.248330e-18 2.729927e-19 2.207107e-19 2.659666e-19 2.170878e-19
290 8.485487e-17 1.256009e-18 1.231855e-18 2.695287e-19 2.179230e-19 2.625987e-19 2.143502e-19
291 8.380902e-17 1.239449e-18 1.215657e-18 2.661216e-19 2.151810e-19 2.592861e-19 2.116574e-19
292 8.277859e-17 1.223165e-18 1.199730e-18 2.627703e-19 2.124838e-19 2.560275e-19 2.090085e-19
293 8.171213e-17 1.207152e-18 1.184068e-18 2.594736e-19 2.098304e-19 2.528220e-19 2.064027e-19
294 8.062728e-17 1.191404e-18 1.168664e-18 2.562304e-19 2.072201e-19 2.496684e-19 2.038390e-19
295 7.959010e-17 1.175916e-18 1.153515e-18 2.530398e-19 2.046519e-19 2.465658e-19 2.013168e-19
296 7.858018e-17 1.160683e-18 1.138614e-18 2.499005e-19 2.021251e-19 2.435132e-19 1.988350e-19
297 7.757553e-17 1.145699e-18 1.123956e-18 2.468118e-19 1.996387e-19 2.405095e-19 1.963930e-19
298 7.661028e-17 1.130961e-18 1.109535e-18 2.437724e-19 1.971922e-19 2.375539e-19 1.939900e-19
299 7.566448e-17 1.116462e-18 1.095345e-18 2.407816e-19 1.947845e-19 2.346453e-19 1.916252e-19
300 7.471321e-17 1.102199e-18 1.081382e-18 2.378383e-19 1.924151e-19 2.317828e-19 1.892979e-19
301 7.375093e-17 1.088166e-18 1.067644e-18 2.349416e-19 1.900831e-19 2.289657e-19 1.870073e-19
302 7.278665e-17 1.074359e-18 1.054132e-18 2.320907e-19 1.877879e-19 2.261929e-19 1.847527e-19
303 7.186315e-17 1.060774e-18 1.040841e-18 2.292846e-19 1.855287e-19 2.234637e-19 1.825335e-19
304 7.101494e-17 1.047406e-18 1.027764e-18 2.265225e-19 1.833049e-19 2.207772e-19 1.803490e-19
305 7.017691e-17 1.034252e-18 1.014894e-18 2.238035e-19 1.811157e-19 2.181326e-19 1.781984e-19
306 6.931505e-17 1.021307e-18 1.002227e-18 2.211269e-19 1.789605e-19 2.155291e-19 1.760813e-19
307 6.843634e-17 1.008567e-18 9.897569e-19 2.184917e-19 1.768387e-19 2.129658e-19 1.739968e-19
308 6.756130e-17 9.960279e-19 9.774810e-19 2.158973e-19 1.747496e-19 2.104422e-19 1.719445e-19
309 6.672174e-17 9.836863e-19 9.653959e-19 2.133429e-19 1.726926e-19 2.079573e-19 1.699237e-19
310 6.592750e-17 9.715384e-19 9.534995e-19 2.108277e-19 1.706671e-19 2.055106e-19 1.679337e-19
311 6.512542e-17 9.595805e-19 9.417899e-19 2.083509e-19 1.686725e-19 2.031011e-19 1.659742e-19
312 6.430431e-17 9.478089e-19 9.302648e-19 2.059119e-19 1.667083e-19 2.007284e-19 1.640444e-19
313 6.349622e-17 9.362201e-19 9.189202e-19 2.035100e-19 1.647739e-19 1.983917e-19 1.621438e-19
314 6.275223e-17 9.248108e-19 9.077518e-19 2.011444e-19 1.628687e-19 1.960902e-19 1.602719e-19
315 6.204656e-17 9.135775e-19 8.967554e-19 1.988146e-19 1.609922e-19 1.938235e-19 1.584281e-19
316 6.132508e-17 9.025170e-19 8.859277e-19 1.965197e-19 1.591438e-19 1.915907e-19 1.566120e-19
317 6.060102e-17 8.916262e-19 8.752654e-19 1.942593e-19 1.573231e-19 1.893914e-19 1.548229e-19
318 5.988280e-17 8.809017e-19 8.647655e-19 1.920327e-19 1.555296e-19 1.872249e-19 1.530606e-19
319 5.916710e-17 8.703406e-19 8.544247e-19 1.898392e-19 1.537626e-19 1.850906e-19 1.513243e-19
320 5.845344e-17 8.599400e-19 8.442395e-19 1.876782e-19 1.520219e-19 1.829879e-19 1.496138e-19
321 5.775567e-17 8.496967e-19 8.342067e-19 1.855492e-19 1.503068e-19 1.809162e-19 1.479284e-19
322 5.708924e-17 8.396080e-19 8.243233e-19 1.834516e-19 1.486169e-19 1.788750e-19 1.462678e-19
323 5.642222e-17 8.296710e-19 8.145869e-19 1.813848e-19 1.469519e-19 1.768638e-19 1.446315e-19
324 5.575218e-17 8.198831e-19 8.049955e-19 1.793483e-19 1.453111e-19 1.748819e-19 1.430191e-19
325 5.511734e-17 8.102414e-19 7.955470e-19 1.773415e-19 1.436942e-19 1.729289e-19 1.414301e-19
326 5.447874e-17 8.007433e-19 7.862396e-19 1.753638e-19 1.421008e-19 1.710043e-19 1.398641e-19
327 5.382035e-17 7.913863e-19 7.770717e-19 1.734149e-19 1.405305e-19 1.691076e-19 1.383208e-19
328 5.321387e-17 7.821679e-19 7.680413e-19 1.714941e-19 1.389828e-19 1.672382e-19 1.367997e-19
329 5.262525e-17 7.730854e-19 7.591456e-19 1.696010e-19 1.374573e-19 1.653957e-19 1.353004e-19
330 5.199663e-17 7.641367e-19 7.503807e-19 1.677351e-19 1.359537e-19 1.635796e-19 1.338225e-19
331 5.139859e-17 7.553192e-19 7.417429e-19 1.658959e-19 1.344716e-19 1.617894e-19 1.323658e-19
332 5.083450e-17 7.466306e-19 7.332293e-19 1.640829e-19 1.330105e-19 1.600247e-19 1.309297e-19
333 5.023918e-17 7.380686e-19 7.248376e-19 1.622958e-19 1.315702e-19 1.582851e-19 1.295140e-19
334 4.965385e-17 7.296312e-19 7.165658e-19 1.605339e-19 1.301503e-19 1.565701e-19 1.281182e-19
335 4.911711e-17 7.213159e-19 7.084121e-19 1.587969e-19 1.287503e-19 1.548793e-19 1.267422e-19
336 4.860009e-17 7.131208e-19 7.003759e-19 1.570845e-19 1.273700e-19 1.532122e-19 1.253854e-19
337 4.807315e-17 7.050437e-19 6.924568e-19 1.553960e-19 1.260091e-19 1.515685e-19 1.240476e-19
338 4.752069e-17 6.970825e-19 6.846545e-19 1.537312e-19 1.246672e-19 1.499478e-19 1.227284e-19
339 4.696289e-17 6.892353e-19 6.769667e-19 1.520896e-19 1.233439e-19 1.483497e-19 1.214276e-19
340 4.642048e-17 6.815000e-19 6.693895e-19 1.504708e-19 1.220390e-19 1.467737e-19 1.201448e-19
341 4.590196e-17 6.738748e-19 6.619189e-19 1.488745e-19 1.207521e-19 1.452195e-19 1.188797e-19
342 4.539020e-17 6.663578e-19 6.545517e-19 1.473003e-19 1.194830e-19 1.436868e-19 1.176320e-19
343 4.486907e-17 6.589471e-19 6.472864e-19 1.457477e-19 1.182314e-19 1.421752e-19 1.164014e-19
344 4.436005e-17 6.516409e-19 6.401224e-19 1.442165e-19 1.169968e-19 1.406843e-19 1.151877e-19
345 4.388418e-17 6.444374e-19 6.330587e-19 1.427062e-19 1.157792e-19 1.392137e-19 1.139905e-19
346 4.344797e-17 6.373349e-19 6.260941e-19 1.412166e-19 1.145781e-19 1.377632e-19 1.128096e-19
347 4.300801e-17 6.303316e-19 6.192268e-19 1.397472e-19 1.133933e-19 1.363324e-19 1.116447e-19
348 4.252498e-17 6.234260e-19 6.124552e-19 1.382977e-19 1.122245e-19 1.349210e-19 1.104956e-19
349 4.203657e-17 6.166162e-19 6.057776e-19 1.368679e-19 1.110715e-19 1.335286e-19 1.093619e-19
350 4.156880e-17 6.099008e-19 5.991924e-19 1.354573e-19 1.099341e-19 1.321550e-19 1.082434e-19
351 4.111747e-17 6.032782e-19 5.926980e-19 1.340657e-19 1.088118e-19 1.307998e-19 1.071400e-19
352 4.068225e-17 5.967468e-19 5.862928e-19 1.326928e-19 1.077046e-19 1.294627e-19 1.060512e-19
353 4.025997e-17 5.903050e-19 5.799751e-19 1.313382e-19 1.066121e-19 1.281435e-19 1.049769e-19
354 3.982682e-17 5.839515e-19 5.737434e-19 1.300016e-19 1.055341e-19 1.268418e-19 1.039169e-19
355 3.938064e-17 5.776847e-19 5.675962e-19 1.286828e-19 1.044705e-19 1.255574e-19 1.028709e-19
356 3.895830e-17 5.715033e-19 5.615321e-19 1.273815e-19 1.034208e-19 1.242899e-19 1.018387e-19
357 3.856287e-17 5.654057e-19 5.555501e-19 1.260973e-19 1.023850e-19 1.230391e-19 1.008201e-19
358 3.817088e-17 5.593908e-19 5.496499e-19 1.248301e-19 1.013628e-19 1.218048e-19 9.981478e-20
359 3.776710e-17 5.534570e-19 5.438310e-19 1.235795e-19 1.003539e-19 1.205866e-19 9.882263e-20
360 3.735054e-17 5.476031e-19 5.380920e-19 1.223452e-19 9.935824e-20 1.193844e-19 9.784340e-20
361 3.694821e-17 5.418277e-19 5.324306e-19 1.211271e-19 9.837551e-20 1.181978e-19 9.687690e-20
362 3.657377e-17 5.361297e-19 5.268439e-19 1.199248e-19 9.740553e-20 1.170266e-19 9.592291e-20
363 3.621745e-17 5.305077e-19 5.213292e-19 1.187380e-19 9.644809e-20 1.158706e-19 9.498125e-20
364 3.585793e-17 5.249605e-19 5.158853e-19 1.175667e-19 9.550300e-20 1.147295e-19 9.405171e-20
365 3.547471e-17 5.194869e-19 5.105120e-19 1.164104e-19 9.457006e-20 1.136031e-19 9.313410e-20
366 3.508743e-17 5.140858e-19 5.052091e-19 1.152690e-19 9.364908e-20 1.124911e-19 9.222823e-20
367 3.471638e-17 5.087559e-19 4.999767e-19 1.141423e-19 9.273988e-20 1.113934e-19 9.133393e-20
368 3.434750e-17 5.034963e-19 4.948139e-19 1.130299e-19 9.184226e-20 1.103096e-19 9.045101e-20
369 3.397669e-17 4.983056e-19 4.897198e-19 1.119317e-19 9.095605e-20 1.092397e-19 8.957930e-20
370 3.362203e-17 4.931829e-19 4.846934e-19 1.108475e-19 9.008107e-20 1.081833e-19 8.871861e-20
371 3.329064e-17 4.881271e-19 4.797336e-19 1.097770e-19 8.921714e-20 1.071403e-19 8.786878e-20
372 3.297704e-17 4.831371e-19 4.748387e-19 1.087201e-19 8.836410e-20 1.061104e-19 8.702964e-20
373 3.265946e-17 4.782118e-19 4.700070e-19 1.076764e-19 8.752178e-20 1.050935e-19 8.620103e-20
374 3.231770e-17 4.733503e-19 4.652367e-19 1.066459e-19 8.669001e-20 1.040894e-19 8.538279e-20
375 3.197092e-17 4.685516e-19 4.605263e-19 1.056283e-19 8.586862e-20 1.030978e-19 8.457475e-20
376 3.163939e-17 4.638147e-19 4.558755e-19 1.046234e-19 8.505747e-20 1.021186e-19 8.377676e-20
377 3.132027e-17 4.591386e-19 4.512838e-19 1.036310e-19 8.425640e-20 1.011515e-19 8.298866e-20
378 3.100769e-17 4.545224e-19 4.467510e-19 1.026510e-19 8.346524e-20 1.001965e-19 8.221032e-20
379 3.069649e-17 4.499652e-19 4.422763e-19 1.016830e-19 8.268386e-20 9.925322e-20 8.144157e-20
380 3.038347e-17 4.454660e-19 4.378588e-19 1.007271e-19 8.191210e-20 9.832161e-20 8.068228e-20
381 3.006821e-17 4.410239e-19 4.334975e-19 9.978292e-20 8.114983e-20 9.740145e-20 7.993230e-20
382 2.976166e-17 4.366382e-19 4.291913e-19 9.885035e-20 8.039688e-20 9.649258e-20 7.919149e-20
383 2.947718e-17 4.323079e-19 4.249395e-19 9.792921e-20 7.965314e-20 9.559482e-20 7.845971e-20
384 2.919844e-17 4.280321e-19 4.207413e-19 9.701932e-20 7.891845e-20 9.470801e-20 7.773684e-20
385 2.890629e-17 4.238101e-19 4.165961e-19 9.612051e-20 7.819268e-20 9.383198e-20 7.702273e-20
386 2.862090e-17 4.196411e-19 4.125032e-19 9.523263e-20 7.747571e-20 9.296658e-20 7.631726e-20
387 2.835769e-17 4.155241e-19 4.084617e-19 9.435551e-20 7.676740e-20 9.211165e-20 7.562030e-20
388 2.808905e-17 4.114585e-19 4.044708e-19 9.348898e-20 7.606762e-20 9.126703e-20 7.493173e-20
389 2.780016e-17 4.074435e-19 4.005296e-19 9.263291e-20 7.537625e-20 9.043257e-20 7.425141e-20
390 2.751612e-17 4.034783e-19 3.966371e-19 9.178712e-20 7.469316e-20 8.960813e-20 7.357923e-20
391 2.724739e-17 3.995621e-19 3.927923e-19 9.095147e-20 7.401823e-20 8.879355e-20 7.291508e-20
392 2.697705e-17 3.956943e-19 3.889943e-19 9.012581e-20 7.335135e-20 8.798868e-20 7.225882e-20
393 2.670225e-17 3.918741e-19 3.852420e-19 8.930999e-20 7.269239e-20 8.719340e-20 7.161036e-20
394 2.643720e-17 3.881008e-19 3.815344e-19 8.850387e-20 7.204124e-20 8.640756e-20 7.096956e-20
395 2.618762e-17 3.843737e-19 3.778713e-19 8.770732e-20 7.139778e-20 8.563102e-20 7.033634e-20
396 2.595064e-17 3.806921e-19 3.742529e-19 8.692018e-20 7.076192e-20 8.486364e-20 6.971056e-20
397 2.571440e-17 3.770554e-19 3.706797e-19 8.614233e-20 7.013352e-20 8.410530e-20 6.909214e-20
398 2.546366e-17 3.734629e-19 3.671517e-19 8.537363e-20 6.951250e-20 8.335587e-20 6.848095e-20
399 2.520500e-17 3.699139e-19 3.636681e-19 8.461395e-20 6.889874e-20 8.261522e-20 6.787690e-20
400 2.495406e-17 3.664079e-19 3.602270e-19 8.386316e-20 6.829214e-20 8.188322e-20 6.727989e-20
401 2.470864e-17 3.629441e-19 3.568269e-19 8.312114e-20 6.769259e-20 8.115974e-20 6.668981e-20
402 2.446169e-17 3.595220e-19 3.534659e-19 8.238775e-20 6.710000e-20 8.044468e-20 6.610657e-20
403 2.422375e-17 3.561410e-19 3.501434e-19 8.166287e-20 6.651427e-20 7.973790e-20 6.553007e-20
404 2.400681e-17 3.528004e-19 3.468595e-19 8.094640e-20 6.593530e-20 7.903929e-20 6.496021e-20
405 2.379823e-17 3.494997e-19 3.436145e-19 8.023819e-20 6.536299e-20 7.834874e-20 6.439691e-20
406 2.358220e-17 3.462384e-19 3.404083e-19 7.953815e-20 6.479726e-20 7.766613e-20 6.384006e-20
407 2.336252e-17 3.430158e-19 3.372410e-19 7.884615e-20 6.423800e-20 7.699135e-20 6.328959e-20
408 2.314604e-17 3.398313e-19 3.341118e-19 7.816208e-20 6.368513e-20 7.632429e-20 6.274539e-20
409 2.293057e-17 3.366845e-19 3.310202e-19 7.748583e-20 6.313856e-20 7.566484e-20 6.220738e-20
410 2.271340e-17 3.335749e-19 3.279655e-19 7.681729e-20 6.259820e-20 7.501290e-20 6.167548e-20
411 2.249831e-17 3.305018e-19 3.249471e-19 7.615636e-20 6.206396e-20 7.436836e-20 6.114960e-20
412 2.228844e-17 3.274647e-19 3.219643e-19 7.550292e-20 6.153577e-20 7.373113e-20 6.062965e-20
413 2.207955e-17 3.244632e-19 3.190164e-19 7.485688e-20 6.101353e-20 7.310108e-20 6.011556e-20
414 2.186847e-17 3.214968e-19 3.161029e-19 7.421813e-20 6.049716e-20 7.247814e-20 5.960725e-20
415 2.166132e-17 3.185649e-19 3.132230e-19 7.358657e-20 5.998659e-20 7.186220e-20 5.910463e-20
416 2.146308e-17 3.156670e-19 3.103762e-19 7.296210e-20 5.948173e-20 7.125317e-20 5.860763e-20
417 2.126746e-17 3.128028e-19 3.075617e-19 7.234462e-20 5.898250e-20 7.065095e-20 5.811617e-20
418 2.106829e-17 3.099717e-19 3.047791e-19 7.173405e-20 5.848884e-20 7.005544e-20 5.763017e-20
419 2.086878e-17 3.071732e-19 3.020278e-19 7.113028e-20 5.800065e-20 6.946656e-20 5.714957e-20
420 2.067394e-17 3.044070e-19 2.993076e-19 7.053322e-20 5.751788e-20 6.888422e-20 5.667428e-20
421 2.048753e-17 3.016725e-19 2.966187e-19 6.994279e-20 5.704044e-20 6.830832e-20 5.620424e-20
422 2.031085e-17 2.989693e-19 2.939611e-19 6.935889e-20 5.656826e-20 6.773879e-20 5.573937e-20
423 2.013607e-17 2.962970e-19 2.913349e-19 6.878142e-20 5.610127e-20 6.717553e-20 5.527961e-20
424 1.995454e-17 2.936551e-19 2.887396e-19 6.821032e-20 5.563941e-20 6.661846e-20 5.482488e-20
425 1.976603e-17 2.910433e-19 2.861740e-19 6.764549e-20 5.518260e-20 6.606750e-20 5.437513e-20
426 1.957431e-17 2.884611e-19 2.836371e-19 6.708684e-20 5.473078e-20 6.552256e-20 5.393028e-20
427 1.939106e-17 2.859081e-19 2.811278e-19 6.653430e-20 5.428387e-20 6.498357e-20 5.349026e-20
428 1.922769e-17 2.833840e-19 2.786454e-19 6.598778e-20 5.384182e-20 6.445045e-20 5.305502e-20
429 1.907300e-17 2.808883e-19 2.761902e-19 6.544720e-20 5.340456e-20 6.392311e-20 5.262448e-20
430 1.890802e-17 2.784206e-19 2.737625e-19 6.491249e-20 5.297202e-20 6.340148e-20 5.219860e-20
431 1.873308e-17 2.759806e-19 2.713629e-19 6.438356e-20 5.254414e-20 6.288549e-20 5.177730e-20
432 1.855822e-17 2.735678e-19 2.689916e-19 6.386034e-20 5.212087e-20 6.237506e-20 5.136053e-20
433 1.838585e-17 2.711820e-19 2.666480e-19 6.334275e-20 5.170214e-20 6.187012e-20 5.094822e-20
434 1.821348e-17 2.688228e-19 2.643311e-19 6.283073e-20 5.128789e-20 6.137060e-20 5.054032e-20
435 1.804386e-17 2.664897e-19 2.620399e-19 6.232419e-20 5.087807e-20 6.087642e-20 5.013677e-20
436 1.788394e-17 2.641825e-19 2.597734e-19 6.182307e-20 5.047260e-20 6.038752e-20 4.973752e-20
437 1.773300e-17 2.619008e-19 2.575310e-19 6.132729e-20 5.007145e-20 5.990382e-20 4.934250e-20
438 1.758156e-17 2.596442e-19 2.553125e-19 6.083678e-20 4.967455e-20 5.942526e-20 4.895167e-20
439 1.742669e-17 2.574125e-19 2.531178e-19 6.035149e-20 4.928185e-20 5.895178e-20 4.856496e-20
440 1.727612e-17 2.552053e-19 2.509469e-19 5.987133e-20 4.889329e-20 5.848330e-20 4.818233e-20
441 1.713376e-17 2.530222e-19 2.487997e-19 5.939624e-20 4.850881e-20 5.801976e-20 4.780372e-20
442 1.699358e-17 2.508630e-19 2.466760e-19 5.892616e-20 4.812838e-20 5.756110e-20 4.742908e-20
443 1.684975e-17 2.487274e-19 2.445755e-19 5.846102e-20 4.775193e-20 5.710726e-20 4.705837e-20
444 1.670114e-17 2.466149e-19 2.424980e-19 5.800077e-20 4.737941e-20 5.665817e-20 4.669152e-20
445 1.654859e-17 2.445254e-19 2.404433e-19 5.754532e-20 4.701078e-20 5.621377e-20 4.632849e-20
446 1.639772e-17 2.424585e-19 2.384111e-19 5.709464e-20 4.664598e-20 5.577401e-20 4.596924e-20
447 1.625465e-17 2.404140e-19 2.364009e-19 5.664864e-20 4.628497e-20 5.533882e-20 4.561371e-20
448 1.611742e-17 2.383914e-19 2.344125e-19 5.620728e-20 4.592770e-20 5.490815e-20 4.526186e-20
449 1.598048e-17 2.363907e-19 2.324454e-19 5.577050e-20 4.557411e-20 5.448194e-20 4.491363e-20
450 1.584105e-17 2.344113e-19 2.304992e-19 5.533823e-20 4.522417e-20 5.406013e-20 4.456899e-20
451 1.569856e-17 2.324532e-19 2.285738e-19 5.491043e-20 4.487782e-20 5.364267e-20 4.422789e-20
452 1.555713e-17 2.305160e-19 2.266689e-19 5.448703e-20 4.453503e-20 5.322950e-20 4.389029e-20
453 1.542618e-17 2.285994e-19 2.247845e-19 5.406797e-20 4.419574e-20 5.282057e-20 4.355614e-20
454 1.530742e-17 2.267033e-19 2.229204e-19 5.365322e-20 4.385992e-20 5.241582e-20 4.322539e-20
455 1.518696e-17 2.248272e-19 2.210763e-19 5.324270e-20 4.352752e-20 5.201521e-20 4.289801e-20
456 1.505492e-17 2.229710e-19 2.192518e-19 5.283637e-20 4.319849e-20 5.161868e-20 4.257396e-20
457 1.492116e-17 2.211344e-19 2.174465e-19 5.243417e-20 4.287281e-20 5.122618e-20 4.225318e-20
458 1.479726e-17 2.193171e-19 2.156599e-19 5.203606e-20 4.255041e-20 5.083766e-20 4.193565e-20
459 1.467880e-17 2.175190e-19 2.138915e-19 5.164198e-20 4.223127e-20 5.045307e-20 4.162132e-20
460 1.455580e-17 2.157397e-19 2.121411e-19 5.125189e-20 4.191534e-20 5.007236e-20 4.131016e-20
461 1.442836e-17 2.139791e-19 2.104087e-19 5.086573e-20 4.160259e-20 4.969549e-20 4.100211e-20
462 1.430374e-17 2.122368e-19 2.086942e-19 5.048345e-20 4.129297e-20 4.932241e-20 4.069715e-20
463 1.418364e-17 2.105127e-19 2.069977e-19 5.010502e-20 4.098645e-20 4.895307e-20 4.039524e-20
464 1.406224e-17 2.088065e-19 2.053190e-19 4.973037e-20 4.068298e-20 4.858742e-20 4.009634e-20
465 1.393719e-17 2.071180e-19 2.036579e-19 4.935947e-20 4.038254e-20 4.822543e-20 3.980041e-20
466 1.381618e-17 2.054471e-19 2.020143e-19 4.899226e-20 4.008508e-20 4.786704e-20 3.950742e-20
467 1.370621e-17 2.037933e-19 2.003878e-19 4.862871e-20 3.979057e-20 4.751221e-20 3.921733e-20
468 1.360224e-17 2.021567e-19 1.987782e-19 4.826877e-20 3.949897e-20 4.716090e-20 3.893010e-20
469 1.349567e-17 2.005368e-19 1.971853e-19 4.791239e-20 3.921025e-20 4.681307e-20 3.864571e-20
470 1.338400e-17 1.989336e-19 1.956088e-19 4.755954e-20 3.892437e-20 4.646867e-20 3.836411e-20
471 1.326902e-17 1.973468e-19 1.940484e-19 4.721016e-20 3.864129e-20 4.612766e-20 3.808528e-20
472 1.315364e-17 1.957763e-19 1.925040e-19 4.686422e-20 3.836100e-20 4.579001e-20 3.780918e-20
473 1.304232e-17 1.942217e-19 1.909753e-19 4.652168e-20 3.808344e-20 4.545566e-20 3.753578e-20
474 1.293764e-17 1.926830e-19 1.894621e-19 4.618249e-20 3.780859e-20 4.512459e-20 3.726504e-20
475 1.283597e-17 1.911599e-19 1.879642e-19 4.584662e-20 3.753641e-20 4.479675e-20 3.699693e-20
476 1.273295e-17 1.896522e-19 1.864813e-19 4.551402e-20 3.726688e-20 4.447211e-20 3.673143e-20
