Ls TT TE TB EE EB EB_gmv TEB_gmv
991 8.206692e-19 5.268468e-18 2.231069e-18 1.098993e-18 5.806190e-20 5.514830e-20 5.164964e-20
992 8.172874e-19 5.248524e-18 2.224464e-18 1.095234e-18 5.790281e-20 5.499532e-20 5.150195e-20
993 8.139229e-19 5.228673e-18 2.217889e-18 1.091492e-18 5.774447e-20 5.484304e-20 5.135487e-20
994 8.105754e-19 5.208913e-18 2.211344e-18 1.087766e-18 5.758673e-20 5.469135e-20 5.120843e-20
995 8.072446e-19 5.189245e-18 2.204827e-18 1.084058e-18 5.742973e-20 5.454033e-20 5.106262e-20
996 8.039307e-19 5.169672e-18 2.198339e-18 1.080366e-18 5.727333e-20 5.438999e-20 5.091740e-20
997 8.006333e-19 5.150185e-18 2.191880e-18 1.076691e-18 5.711765e-20 5.424024e-20 5.077282e-20
998 7.973525e-19 5.130791e-18 2.185450e-18 1.073033e-18 5.696262e-20 5.409115e-20 5.062886e-20
999 7.940880e-19 5.111487e-18 2.179048e-18 1.069391e-18 5.680821e-20 5.394269e-20 5.048548e-20
1000 7.908400e-19 5.092276e-18 2.172674e-18 1.065765e-18 5.665448e-20 5.379484e-20 5.034272e-20
1001 7.876080e-19 5.073149e-18 2.166328e-18 1.062155e-18 5.650138e-20 5.364761e-20 5.020058e-20
1002 7.843924e-19 5.054114e-18 2.160010e-18 1.058562e-18 5.634897e-20 5.350103e-20 5.005904e-20
1003 7.811926e-19 5.035166e-18 2.153720e-18 1.054985e-18 5.619715e-20 5.335501e-20 4.991808e-20
1004 7.780086e-19 5.016304e-18 2.147458e-18 1.051423e-18 5.604599e-20 5.320968e-20 4.977772e-20
1005 7.748406e-19 4.997529e-18 2.141223e-18 1.047878e-18 5.589548e-20 5.306492e-20 4.963793e-20
1006 7.716881e-19 4.978844e-18 2.135015e-18 1.044348e-18 5.574558e-20 5.292078e-20 4.949877e-20
1007 7.685515e-19 4.960244e-18 2.128835e-18 1.040833e-18 5.559632e-20 5.277721e-20 4.936018e-20
1008 7.654303e-19 4.941729e-18 2.122682e-18 1.037334e-18 5.544771e-20 5.263430e-20 4.922213e-20
1009 7.623248e-19 4.923298e-18 2.116555e-18 1.033851e-18 5.529969e-20 5.249195e-20 4.908467e-20
1010 7.592344e-19 4.904951e-18 2.110455e-18 1.030383e-18 5.515228e-20 5.235021e-20 4.894780e-20
1011 7.561592e-19 4.886688e-18 2.104382e-18 1.026930e-18 5.500553e-20 5.220902e-20 4.881152e-20
1012 7.530993e-19 4.868511e-18 2.098335e-18 1.023492e-18 5.485933e-20 5.206848e-20 4.867577e-20
1013 7.500540e-19 4.850417e-18 2.092314e-18 1.020070e-18 5.471380e-20 5.192849e-20 4.854064e-20
1014 7.470243e-19 4.832405e-18 2.086320e-18 1.016662e-18 5.456885e-20 5.178910e-20 4.840601e-20
1015 7.440090e-19 4.814475e-18 2.080351e-18 1.013269e-18 5.442448e-20 5.165024e-20 4.827198e-20
1016 7.410087e-19 4.796625e-18 2.074408e-18 1.009891e-18 5.428073e-20 5.151202e-20 4.813848e-20
1017 7.380229e-19 4.778861e-18 2.068491e-18 1.006528e-18 5.413758e-20 5.137433e-20 4.800555e-20
1018 7.350521e-19 4.761176e-18 2.062600e-18 1.003179e-18 5.399501e-20 5.123723e-20 4.787315e-20
1019 7.320953e-19 4.743571e-18 2.056734e-18 9.998446e-19 5.385304e-20 5.110069e-20 4.774130e-20
1020 7.291531e-19 4.726046e-18 2.050893e-18 9.965247e-19 5.371163e-20 5.096471e-20 4.761000e-20
1021 7.262252e-19 4.708599e-18 2.045078e-18 9.932193e-19 5.357086e-20 5.082927e-20 4.747923e-20
1022 7.233119e-19 4.691231e-18 2.039287e-18 9.899280e-19 5.343062e-20 5.069442e-20 4.734904e-20
1023 7.204122e-19 4.673945e-18 2.033522e-18 9.866510e-19 5.329096e-20 5.056012e-20 4.721935e-20
1024 7.175269e-19 4.656737e-18 2.027781e-18 9.833882e-19 5.315189e-20 5.042635e-20 4.709018e-20
1025 7.146555e-19 4.639602e-18 2.022064e-18 9.801393e-19 5.301341e-20 5.029316e-20 4.696155e-20
1026 7.117983e-19 4.622551e-18 2.016373e-18 9.769045e-19 5.287547e-20 5.016051e-20 4.683345e-20
1027 7.089545e-19 4.605572e-18 2.010705e-18 9.736833e-19 5.273811e-20 5.002838e-20 4.670589e-20
1028 7.061248e-19 4.588670e-18 2.005062e-18 9.704758e-19 5.260129e-20 4.989679e-20 4.657883e-20
1029 7.033086e-19 4.571847e-18 1.999443e-18 9.672825e-19 5.246504e-20 4.976576e-20 4.645229e-20
1030 7.005059e-19 4.555099e-18 1.993847e-18 9.641023e-19 5.232936e-20 4.963526e-20 4.632628e-20
1031 6.977167e-19 4.538426e-18 1.988276e-18 9.609358e-19 5.219422e-20 4.950527e-20 4.620076e-20
1032 6.949408e-19 4.521827e-18 1.982728e-18 9.577830e-19 5.205963e-20 4.937584e-20 4.607577e-20
1033 6.921786e-19 4.505302e-18 1.977204e-18 9.546435e-19 5.192558e-20 4.924693e-20 4.595128e-20
1034 6.894296e-19 4.488850e-18 1.971703e-18 9.515171e-19 5.179208e-20 4.911853e-20 4.582729e-20
1035 6.866933e-19 4.472475e-18 1.966226e-18 9.484042e-19 5.165913e-20 4.899063e-20 4.570380e-20
1036 6.839705e-19 4.456173e-18 1.960772e-18 9.453043e-19 5.152674e-20 4.886328e-20 4.558082e-20
1037 6.812606e-19 4.439943e-18 1.955341e-18 9.422177e-19 5.139485e-20 4.873644e-20 4.545832e-20
1038 6.785637e-19 4.423785e-18 1.949932e-18 9.391441e-19 5.126348e-20 4.861010e-20 4.533635e-20
1039 6.758799e-19 4.407698e-18 1.944547e-18 9.360836e-19 5.113269e-20 4.848429e-20 4.521482e-20
1040 6.732086e-19 4.391683e-18 1.939184e-18 9.330359e-19 5.100240e-20 4.835894e-20 4.509383e-20
1041 6.705499e-19 4.375742e-18 1.933844e-18 9.300009e-19 5.087262e-20 4.823416e-20 4.497329e-20
1042 6.679042e-19 4.359871e-18 1.928526e-18 9.269788e-19 5.074340e-20 4.810983e-20 4.485325e-20
1043 6.652710e-19 4.344070e-18 1.923231e-18 9.239697e-19 5.061468e-20 4.798602e-20 4.473367e-20
1044 6.626500e-19 4.328339e-18 1.917958e-18 9.209727e-19 5.048646e-20 4.786270e-20 4.461462e-20
1045 6.600417e-19 4.312677e-18 1.912707e-18 9.179885e-19 5.035880e-20 4.773987e-20 4.449598e-20
1046 6.574457e-19 4.297088e-18 1.907478e-18 9.150171e-19 5.023162e-20 4.761755e-20 4.437786e-20
1047 6.548620e-19 4.281563e-18 1.902271e-18 9.120579e-19 5.010493e-20 4.749570e-20 4.426018e-20
1048 6.522905e-19 4.266110e-18 1.897085e-18 9.091110e-19 4.997876e-20 4.737434e-20 4.414299e-20
1049 6.497308e-19 4.250725e-18 1.891922e-18 9.061765e-19 4.985310e-20 4.725348e-20 4.402628e-20
1050 6.471835e-19 4.235407e-18 1.886779e-18 9.032543e-19 4.972795e-20 4.713309e-20 4.391000e-20
1051 6.446485e-19 4.220160e-18 1.881659e-18 9.003444e-19 4.960329e-20 4.701316e-20 4.379420e-20
1052 6.421251e-19 4.204976e-18 1.876559e-18 8.974465e-19 4.947916e-20 4.689374e-20 4.367886e-20
1053 6.396135e-19 4.189861e-18 1.871481e-18 8.945608e-19 4.935546e-20 4.677478e-20 4.356397e-20
1054 6.371138e-19 4.174813e-18 1.866423e-18 8.916870e-19 4.923231e-20 4.665628e-20 4.344953e-20
1055 6.346257e-19 4.159830e-18 1.861387e-18 8.888251e-19 4.910961e-20 4.653827e-20 4.333556e-20
1056 6.321493e-19 4.144913e-18 1.856372e-18 8.859752e-19 4.898742e-20 4.642072e-20 4.322205e-20
1057 6.296846e-19 4.130060e-18 1.851377e-18 8.831373e-19 4.886568e-20 4.630362e-20 4.310896e-20
1058 6.272316e-19 4.115275e-18 1.846403e-18 8.803110e-19 4.874444e-20 4.618697e-20 4.299633e-20
1059 6.247898e-19 4.100555e-18 1.841450e-18 8.774967e-19 4.862368e-20 4.607081e-20 4.288412e-20
1060 6.223594e-19 4.085898e-18 1.836516e-18 8.746938e-19 4.850341e-20 4.595512e-20 4.277236e-20
1061 6.199406e-19 4.071305e-18 1.831604e-18 8.719027e-19 4.838359e-20 4.583984e-20 4.266105e-20
1062 6.175328e-19 4.056775e-18 1.826711e-18 8.691230e-19 4.826425e-20 4.572504e-20 4.255018e-20
1063 6.151363e-19 4.042311e-18 1.821839e-18 8.663550e-19 4.814539e-20 4.561071e-20 4.243973e-20
1064 6.127508e-19 4.027907e-18 1.816986e-18 8.635985e-19 4.802698e-20 4.549678e-20 4.232972e-20
1065 6.103768e-19 4.013568e-18 1.812153e-18 8.608533e-19 4.790906e-20 4.538332e-20 4.222015e-20
1066 6.080135e-19 3.999291e-18 1.807341e-18 8.581195e-19 4.779156e-20 4.527033e-20 4.211098e-20
1067 6.056611e-19 3.985078e-18 1.802548e-18 8.553969e-19 4.767456e-20 4.515773e-20 4.200225e-20
1068 6.033200e-19 3.970924e-18 1.797774e-18 8.526859e-19 4.755799e-20 4.504563e-20 4.189395e-20
1069 6.009893e-19 3.956834e-18 1.793020e-18 8.499858e-19 4.744191e-20 4.493391e-20 4.178605e-20
1070 5.986695e-19 3.942804e-18 1.788286e-18 8.472971e-19 4.732623e-20 4.482266e-20 4.167858e-20
1071 5.963604e-19 3.928835e-18 1.783571e-18 8.446192e-19 4.721105e-20 4.471182e-20 4.157154e-20
1072 5.940623e-19 3.914925e-18 1.778874e-18 8.419527e-19 4.709629e-20 4.460144e-20 4.146492e-20
1073 5.917744e-19 3.901079e-18 1.774197e-18 8.392970e-19 4.698198e-20 4.449147e-20 4.135869e-20
1074 5.894971e-19 3.887288e-18 1.769539e-18 8.366523e-19 4.686812e-20 4.438191e-20 4.125288e-20
1075 5.872306e-19 3.873560e-18 1.764900e-18 8.340185e-19 4.675472e-20 4.427280e-20 4.114746e-20
1076 5.849743e-19 3.859894e-18 1.760280e-18 8.313957e-19 4.664173e-20 4.416410e-20 4.104248e-20
1077 5.827283e-19 3.846282e-18 1.755679e-18 8.287837e-19 4.652918e-20 4.405581e-20 4.093789e-20
1078 5.804929e-19 3.832729e-18 1.751095e-18 8.261822e-19 4.641708e-20 4.394795e-20 4.083368e-20
1079 5.782675e-19 3.819237e-18 1.746531e-18 8.235917e-19 4.630541e-20 4.384053e-20 4.072991e-20
1080 5.760523e-19 3.805802e-18 1.741985e-18 8.210119e-19 4.619416e-20 4.373348e-20 4.062651e-20
1081 5.738475e-19 3.792425e-18 1.737458e-18 8.184427e-19 4.608334e-20 4.362689e-20 4.052352e-20
1082 5.716526e-19 3.779107e-18 1.732948e-18 8.158841e-19 4.597295e-20 4.352067e-20 4.042091e-20
1083 5.694677e-19 3.765843e-18 1.728457e-18 8.133360e-19 4.586299e-20 4.341487e-20 4.031869e-20
1084 5.672930e-19 3.752638e-18 1.723983e-18 8.107987e-19 4.575344e-20 4.330947e-20 4.021688e-20
1085 5.651280e-19 3.739489e-18 1.719528e-18 8.082714e-19 4.564431e-20 4.320449e-20 4.011546e-20
1086 5.629732e-19 3.726399e-18 1.715091e-18 8.057549e-19 4.553560e-20 4.309990e-20 4.001441e-20
1087 5.608279e-19 3.713362e-18 1.710671e-18 8.032486e-19 4.542732e-20 4.299573e-20 3.991375e-20
1088 5.586927e-19 3.700382e-18 1.706269e-18 8.007528e-19 4.531946e-20 4.289194e-20 3.981348e-20
1089 5.565668e-19 3.687457e-18 1.701885e-18 7.982670e-19 4.521198e-20 4.278853e-20 3.971358e-20
1090 5.544510e-19 3.674587e-18 1.697518e-18 7.957916e-19 4.510492e-20 4.268554e-20 3.961409e-20
1091 5.523444e-19 3.661774e-18 1.693168e-18 7.933266e-19 4.499828e-20 4.258295e-20 3.951496e-20
1092 5.502477e-19 3.649013e-18 1.688836e-18 7.908716e-19 4.489205e-20 4.248072e-20 3.941618e-20
1093 5.481606e-19 3.636307e-18 1.684521e-18 7.884269e-19 4.478622e-20 4.237891e-20 3.931778e-20
1094 5.460828e-19 3.623656e-18 1.680224e-18 7.859921e-19 4.468078e-20 4.227745e-20 3.921980e-20
1095 5.440142e-19 3.611060e-18 1.675943e-18 7.835672e-19 4.457574e-20 4.217640e-20 3.912213e-20
1096 5.419552e-19 3.598514e-18 1.671680e-18 7.811527e-19 4.447110e-20 4.207574e-20 3.902487e-20
1097 5.399056e-19 3.586024e-18 1.667433e-18 7.787477e-19 4.436687e-20 4.197545e-20 3.892795e-20
1098 5.378654e-19 3.573586e-18 1.663203e-18 7.763530e-19 4.426303e-20 4.187552e-20 3.883141e-20
1099 5.358342e-19 3.561203e-18 1.658989e-18 7.739683e-19 4.415957e-20 4.177599e-20 3.873521e-20
1100 5.338122e-19 3.548870e-18 1.654793e-18 7.715932e-19 4.405653e-20 4.167685e-20 3.863941e-20
1101 5.317992e-19 3.536590e-18 1.650613e-18 7.692280e-19 4.395385e-20 4.157807e-20 3.854395e-20
1102 5.297956e-19 3.524362e-18 1.646450e-18 7.668725e-19 4.385156e-20 4.147965e-20 3.844885e-20
1103 5.278007e-19 3.512185e-18 1.642303e-18 7.645268e-19 4.374967e-20 4.138162e-20 3.835409e-20
1104 5.258151e-19 3.500061e-18 1.638172e-18 7.621906e-19 4.364813e-20 4.128394e-20 3.825971e-20
1105 5.238383e-19 3.487988e-18 1.634057e-18 7.598643e-19 4.354701e-20 4.118664e-20 3.816567e-20
1106 5.218704e-19 3.475965e-18 1.629959e-18 7.575476e-19 4.344624e-20 4.108969e-20 3.807196e-20
1107 5.199113e-19 3.463992e-18 1.625877e-18 7.552404e-19 4.334585e-20 4.099312e-20 3.797864e-20
1108 5.179610e-19 3.452071e-18 1.621810e-18 7.529428e-19 4.324584e-20 4.089690e-20 3.788564e-20
1109 5.160197e-19 3.440200e-18 1.617760e-18 7.506546e-19 4.314622e-20 4.080105e-20 3.779300e-20
1110 5.140868e-19 3.428379e-18 1.613725e-18 7.483761e-19 4.304696e-20 4.070554e-20 3.770068e-20
1111 5.121628e-19 3.416606e-18 1.609707e-18 7.461070e-19 4.294806e-20 4.061041e-20 3.760873e-20
1112 5.102474e-19 3.404884e-18 1.605704e-18 7.438471e-19 4.284955e-20 4.051562e-20 3.751711e-20
1113 5.083405e-19 3.393211e-18 1.601716e-18 7.415966e-19 4.275139e-20 4.042119e-20 3.742583e-20
1114 5.064423e-19 3.381587e-18 1.597744e-18 7.393555e-19 4.265359e-20 4.032713e-20 3.733487e-20
1115 5.045524e-19 3.370010e-18 1.593788e-18 7.371238e-19 4.255616e-20 4.023340e-20 3.724429e-20
1116 5.026711e-19 3.358484e-18 1.589847e-18 7.349013e-19 4.245910e-20 4.014001e-20 3.715401e-20
1117 5.007981e-19 3.347005e-18 1.585921e-18 7.326879e-19 4.236240e-20 4.004697e-20 3.706408e-20
1118 4.989335e-19 3.335574e-18 1.582010e-18 7.304837e-19 4.226605e-20 3.995427e-20 3.697445e-20
1119 4.970774e-19 3.324192e-18 1.578115e-18 7.282888e-19 4.217005e-20 3.986193e-20 3.688519e-20
1120 4.952292e-19 3.312854e-18 1.574235e-18 7.261030e-19 4.207442e-20 3.976993e-20 3.679624e-20
1121 4.933895e-19 3.301566e-18 1.570369e-18 7.239262e-19 4.197913e-20 3.967827e-20 3.670762e-20
1122 4.915580e-19 3.290326e-18 1.566519e-18 7.217585e-19 4.188419e-20 3.958695e-20 3.661931e-20
1123 4.897347e-19 3.279130e-18 1.562683e-18 7.195998e-19 4.178963e-20 3.949596e-20 3.653135e-20
1124 4.879195e-19 3.267982e-18 1.558863e-18 7.174498e-19 4.169539e-20 3.940531e-20 3.644370e-20
1125 4.861124e-19 3.256880e-18 1.555057e-18 7.153091e-19 4.160148e-20 3.931498e-20 3.635637e-20
1126 4.843131e-19 3.245823e-18 1.551265e-18 7.131772e-19 4.150793e-20 3.922500e-20 3.626935e-20
1127 4.825221e-19 3.234814e-18 1.547488e-18 7.110543e-19 4.141474e-20 3.913533e-20 3.618267e-20
1128 4.807389e-19 3.223850e-18 1.543726e-18 7.089399e-19 4.132188e-20 3.904600e-20 3.609629e-20
1129 4.789636e-19 3.212931e-18 1.539978e-18 7.068345e-19 4.122935e-20 3.895702e-20 3.601022e-20
1130 4.771961e-19 3.202059e-18 1.536245e-18 7.047378e-19 4.113718e-20 3.886834e-20 3.592446e-20
1131 4.754365e-19 3.191228e-18 1.532525e-18 7.026501e-19 4.104532e-20 3.878000e-20 3.583903e-20
1132 4.736850e-19 3.180444e-18 1.528820e-18 7.005707e-19 4.095382e-20 3.869196e-20 3.575390e-20
1133 4.719411e-19 3.169706e-18 1.525129e-18 6.985002e-19 4.086264e-20 3.860426e-20 3.566908e-20
1134 4.702048e-19 3.159010e-18 1.521453e-18 6.964383e-19 4.077178e-20 3.851689e-20 3.558457e-20
1135 4.684761e-19 3.148359e-18 1.517790e-18 6.943850e-19 4.068126e-20 3.842982e-20 3.550036e-20
1136 4.667552e-19 3.137751e-18 1.514141e-18 6.923403e-19 4.059107e-20 3.834308e-20 3.541647e-20
1137 4.650419e-19 3.127189e-18 1.510506e-18 6.903042e-19 4.050121e-20 3.825664e-20 3.533287e-20
1138 4.633362e-19 3.116667e-18 1.506885e-18 6.882764e-19 4.041168e-20 3.817053e-20 3.524958e-20
1139 4.616380e-19 3.106190e-18 1.503278e-18 6.862572e-19 4.032247e-20 3.808471e-20 3.516657e-20
1140 4.599474e-19 3.095756e-18 1.499684e-18 6.842463e-19 4.023358e-20 3.799924e-20 3.508388e-20
1141 4.582641e-19 3.085366e-18 1.496104e-18 6.822439e-19 4.014502e-20 3.791406e-20 3.500148e-20
1142 4.565882e-19 3.075017e-18 1.492538e-18 6.802499e-19 4.005675e-20 3.782918e-20 3.491937e-20
1143 4.549198e-19 3.064711e-18 1.488984e-18 6.782643e-19 3.996883e-20 3.774461e-20 3.483757e-20
1144 4.532589e-19 3.054446e-18 1.485445e-18 6.762868e-19 3.988122e-20 3.766036e-20 3.475607e-20
1145 4.516051e-19 3.044224e-18 1.481919e-18 6.743176e-19 3.979391e-20 3.757639e-20 3.467483e-20
1146 4.499585e-19 3.034044e-18 1.478406e-18 6.723566e-19 3.970694e-20 3.749274e-20 3.459390e-20
1147 4.483193e-19 3.023905e-18 1.474906e-18 6.704039e-19 3.962027e-20 3.740940e-20 3.451326e-20
1148 4.466874e-19 3.013806e-18 1.471419e-18 6.684593e-19 3.953390e-20 3.732634e-20 3.443291e-20
1149 4.450626e-19 3.003750e-18 1.467946e-18 6.665229e-19 3.944786e-20 3.724359e-20 3.435285e-20
1150 4.434447e-19 2.993734e-18 1.464485e-18 6.645948e-19 3.936210e-20 3.716115e-20 3.427306e-20
1151 4.418341e-19 2.983761e-18 1.461038e-18 6.626745e-19 3.927667e-20 3.707898e-20 3.419356e-20
1152 4.402306e-19 2.973825e-18 1.457603e-18 6.607621e-19 3.919153e-20 3.699712e-20 3.411435e-20
1153 4.386341e-19 2.963932e-18 1.454182e-18 6.588580e-19 3.910669e-20 3.691556e-20 3.403542e-20
1154 4.370446e-19 2.954077e-18 1.450773e-18 6.569618e-19 3.902218e-20 3.683428e-20 3.395675e-20
1155 4.354620e-19 2.944265e-18 1.447377e-18 6.550735e-19 3.893794e-20 3.675330e-20 3.387839e-20
1156 4.338866e-19 2.934489e-18 1.443993e-18 6.531930e-19 3.885402e-20 3.667261e-20 3.380029e-20
1157 4.323177e-19 2.924754e-18 1.440622e-18 6.513205e-19 3.877039e-20 3.659222e-20 3.372248e-20
1158 4.307558e-19 2.915060e-18 1.437264e-18 6.494557e-19 3.868707e-20 3.651209e-20 3.364494e-20
1159 4.292008e-19 2.905403e-18 1.433918e-18 6.475987e-19 3.860402e-20 3.643224e-20 3.356767e-20
1160 4.276527e-19 2.895786e-18 1.430585e-18 6.457496e-19 3.852127e-20 3.635271e-20 3.349067e-20
1161 4.261112e-19 2.886207e-18 1.427264e-18 6.439083e-19 3.843883e-20 3.627344e-20 3.341394e-20
1162 4.245765e-19 2.876666e-18 1.423955e-18 6.420746e-19 3.835666e-20 3.619445e-20 3.333750e-20
1163 4.230486e-19 2.867166e-18 1.420659e-18 6.402485e-19 3.827480e-20 3.611576e-20 3.326130e-20
1164 4.215272e-19 2.857703e-18 1.417375e-18 6.384300e-19 3.819321e-20 3.603733e-20 3.318538e-20
1165 4.200124e-19 2.848277e-18 1.414102e-18 6.366193e-19 3.811192e-20 3.595918e-20 3.310974e-20
1166 4.185042e-19 2.838888e-18 1.410843e-18 6.348160e-19 3.803090e-20 3.588132e-20 3.303435e-20
1167 4.170028e-19 2.829539e-18 1.407594e-18 6.330203e-19 3.795019e-20 3.580371e-20 3.295922e-20
1168 4.155077e-19 2.820227e-18 1.404358e-18 6.312322e-19 3.786976e-20 3.572641e-20 3.288438e-20
1169 4.140193e-19 2.810951e-18 1.401134e-18 6.294516e-19 3.778959e-20 3.564937e-20 3.280977e-20
1170 4.125371e-19 2.801714e-18 1.397922e-18 6.276783e-19 3.770972e-20 3.557258e-20 3.273544e-20
1171 4.110614e-19 2.792511e-18 1.394722e-18 6.259125e-19 3.763013e-20 3.549609e-20 3.266137e-20
1172 4.095922e-19 2.783347e-18 1.391533e-18 6.241540e-19 3.755079e-20 3.541985e-20 3.258755e-20
1173 4.081295e-19 2.774220e-18 1.388356e-18 6.224030e-19 3.747175e-20 3.534389e-20 3.251398e-20
1174 4.066731e-19 2.765128e-18 1.385191e-18 6.206592e-19 3.739299e-20 3.526817e-20 3.244070e-20
1175 4.052229e-19 2.756073e-18 1.382037e-18 6.189226e-19 3.731450e-20 3.519275e-20 3.236763e-20
1176 4.037790e-19 2.747053e-18 1.378895e-18 6.171934e-19 3.723628e-20 3.511758e-20 3.229484e-20
1177 4.023414e-19 2.738069e-18 1.375764e-18 6.154712e-19 3.715834e-20 3.504268e-20 3.222231e-20
1178 4.009100e-19 2.729122e-18 1.372645e-18 6.137564e-19 3.708066e-20 3.496804e-20 3.215001e-20
1179 3.994849e-19 2.720208e-18 1.369537e-18 6.120486e-19 3.700325e-20 3.489365e-20 3.207798e-20
1180 3.980658e-19 2.711331e-18 1.366440e-18 6.103480e-19 3.692613e-20 3.481955e-20 3.200619e-20
1181 3.966529e-19 2.702490e-18 1.363355e-18 6.086546e-19 3.684925e-20 3.474568e-20 3.193464e-20
1182 3.952461e-19 2.693682e-18 1.360281e-18 6.069679e-19 3.677264e-20 3.467206e-20 3.186335e-20
1183 3.938454e-19 2.684911e-18 1.357218e-18 6.052885e-19 3.669631e-20 3.459872e-20 3.179229e-20
1184 3.924508e-19 2.676173e-18 1.354166e-18 6.036160e-19 3.662023e-20 3.452562e-20 3.172149e-20
1185 3.910622e-19 2.667469e-18 1.351126e-18 6.019505e-19 3.654442e-20 3.445280e-20 3.165092e-20
1186 3.896795e-19 2.658802e-18 1.348096e-18 6.002920e-19 3.646888e-20 3.438022e-20 3.158062e-20
1187 3.883029e-19 2.650168e-18 1.345077e-18 5.986402e-19 3.639357e-20 3.430787e-20 3.151054e-20
1188 3.869320e-19 2.641567e-18 1.342069e-18 5.969955e-19 3.631854e-20 3.423579e-20 3.144070e-20
1189 3.855671e-19 2.633000e-18 1.339072e-18 5.953574e-19 3.624376e-20 3.416395e-20 3.137111e-20
1190 3.842081e-19 2.624466e-18 1.336086e-18 5.937262e-19 3.616924e-20 3.409237e-20 3.130174e-20
1191 3.828550e-19 2.615967e-18 1.333110e-18 5.921016e-19 3.609500e-20 3.402103e-20 3.123262e-20
1192 3.815076e-19 2.607500e-18 1.330146e-18 5.904840e-19 3.602098e-20 3.394995e-20 3.116373e-20
1193 3.801661e-19 2.599067e-18 1.327192e-18 5.888729e-19 3.594722e-20 3.387911e-20 3.109510e-20
1194 3.788302e-19 2.590668e-18 1.324248e-18 5.872685e-19 3.587372e-20 3.380850e-20 3.102668e-20
1195 3.775001e-19 2.582299e-18 1.321315e-18 5.856706e-19 3.580046e-20 3.373814e-20 3.095850e-20
1196 3.761756e-19 2.573965e-18 1.318393e-18 5.840795e-19 3.572746e-20 3.366802e-20 3.089055e-20
1197 3.748570e-19 2.565663e-18 1.315481e-18 5.824949e-19 3.565471e-20 3.359815e-20 3.082283e-20
1198 3.735439e-19 2.557394e-18 1.312580e-18 5.809167e-19 3.558220e-20 3.352852e-20 3.075533e-20
1199 3.722365e-19 2.549156e-18 1.309688e-18 5.793452e-19 3.550994e-20 3.345913e-20 3.068808e-20
1200 3.709346e-19 2.540951e-18 1.306807e-18 5.777801e-19 3.543792e-20 3.338997e-20 3.062105e-20
1201 3.696382e-19 2.532778e-18 1.303937e-18 5.762213e-19 3.536617e-20 3.332104e-20 3.055424e-20
1202 3.683474e-19 2.524637e-18 1.301077e-18 5.746691e-19 3.529463e-20 3.325236e-20 3.048768e-20
1203 3.670621e-19 2.516526e-18 1.298227e-18 5.731232e-19 3.522335e-20 3.318391e-20 3.042132e-20
1204 3.657825e-19 2.508449e-18 1.295387e-18 5.715836e-19 3.515231e-20 3.311570e-20 3.035520e-20
1205 3.645081e-19 2.500401e-18 1.292557e-18 5.700503e-19 3.508149e-20 3.304772e-20 3.028928e-20
1206 3.632392e-19 2.492387e-18 1.289737e-18 5.685233e-19 3.501095e-20 3.297996e-20 3.022360e-20
1207 3.619757e-19 2.484401e-18 1.286927e-18 5.670025e-19 3.494062e-20 3.291243e-20 3.015813e-20
1208 3.607175e-19 2.476448e-18 1.284127e-18 5.654880e-19 3.487052e-20 3.284514e-20 3.009290e-20
1209 3.594647e-19 2.468525e-18 1.281337e-18 5.639796e-19 3.480068e-20 3.277807e-20 3.002787e-20
1210 3.582172e-19 2.460634e-18 1.278557e-18 5.624773e-19 3.473105e-20 3.271124e-20 2.996306e-20
1211 3.569750e-19 2.452771e-18 1.275787e-18 5.609812e-19 3.466166e-20 3.264463e-20 2.989847e-20
1212 3.557381e-19 2.444941e-18 1.273026e-18 5.594911e-19 3.459251e-20 3.257825e-20 2.983410e-20
1213 3.545064e-19 2.437141e-18 1.270275e-18 5.580072e-19 3.452359e-20 3.251208e-20 2.976995e-20
1214 3.532798e-19 2.429370e-18 1.267534e-18 5.565291e-19 3.445489e-20 3.244616e-20 2.970601e-20
1215 3.520585e-19 2.421629e-18 1.264803e-18 5.550573e-19 3.438644e-20 3.238044e-20 2.964228e-20
1216 3.508424e-19 2.413918e-18 1.262081e-18 5.535912e-19 3.431822e-20 3.231495e-20 2.957877e-20
1217 3.496314e-19 2.406238e-18 1.259369e-18 5.521311e-19 3.425020e-20 3.224967e-20 2.951546e-20
1218 3.484255e-19 2.398586e-18 1.256666e-18 5.506769e-19 3.418242e-20 3.218462e-20 2.945236e-20
1219 3.472247e-19 2.390964e-18 1.253973e-18 5.492284e-19 3.411489e-20 3.211978e-20 2.938948e-20
1220 3.460290e-19 2.383373e-18 1.251289e-18 5.477860e-19 3.404755e-20 3.205517e-20 2.932680e-20
1221 3.448383e-19 2.375808e-18 1.248614e-18 5.463492e-19 3.398046e-20 3.199078e-20 2.926434e-20
1222 3.436526e-19 2.368274e-18 1.245949e-18 5.449182e-19 3.391356e-20 3.192659e-20 2.920208e-20
1223 3.424719e-19 2.360769e-18 1.243293e-18 5.434929e-19 3.384691e-20 3.186261e-20 2.914002e-20
1224 3.412962e-19 2.353293e-18 1.240647e-18 5.420734e-19 3.378047e-20 3.179887e-20 2.907818e-20
1225 3.401252e-19 2.345846e-18 1.238009e-18 5.406596e-19 3.371426e-20 3.173533e-20 2.901653e-20
1226 3.389593e-19 2.338426e-18 1.235381e-18 5.392513e-19 3.364826e-20 3.167200e-20 2.895508e-20
