Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter
3121 1.978485e-20 1.662464e-19 1.717768e-18 1.833285e-19 1.685558e-19 1.780527e-20 8.781623e-20 1.609486e-20 1.561575e-20
3122 1.976150e-20 1.663232e-19 1.716796e-18 1.832437e-19 1.684605e-19 1.778642e-20 8.777111e-20 1.607857e-20 1.559913e-20
3123 1.973848e-20 1.664038e-19 1.715824e-18 1.831591e-19 1.683654e-19 1.776781e-20 8.772610e-20 1.606249e-20 1.558271e-20
3124 1.971579e-20 1.664880e-19 1.714852e-18 1.830746e-19 1.682704e-19 1.774944e-20 8.768118e-20 1.604661e-20 1.556649e-20
3125 1.969342e-20 1.665758e-19 1.713879e-18 1.829903e-19 1.681755e-19 1.773132e-20 8.763635e-20 1.603094e-20 1.555047e-20
3126 1.967139e-20 1.666669e-19 1.712905e-18 1.829060e-19 1.680808e-19 1.771345e-20 8.759162e-20 1.601546e-20 1.553464e-20
3127 1.964968e-20 1.667611e-19 1.711931e-18 1.828219e-19 1.679862e-19 1.769581e-20 8.754697e-20 1.600018e-20 1.551900e-20
3128 1.962830e-20 1.668583e-19 1.710956e-18 1.827378e-19 1.678918e-19 1.767842e-20 8.750242e-20 1.598510e-20 1.550356e-20
3129 1.960723e-20 1.669584e-19 1.709981e-18 1.826540e-19 1.677976e-19 1.766126e-20 8.745795e-20 1.597021e-20 1.548831e-20
3130 1.958648e-20 1.670610e-19 1.709005e-18 1.825703e-19 1.677035e-19 1.764434e-20 8.741356e-20 1.595552e-20 1.547325e-20
3131 1.956602e-20 1.671662e-19 1.708031e-18 1.824868e-19 1.676096e-19 1.762766e-20 8.736925e-20 1.594102e-20 1.545838e-20
3132 1.954586e-20 1.672737e-19 1.707057e-18 1.824035e-19 1.675158e-19 1.761121e-20 8.732503e-20 1.592671e-20 1.544370e-20
3133 1.952598e-20 1.673834e-19 1.706083e-18 1.823204e-19 1.674222e-19 1.759498e-20 8.728089e-20 1.591260e-20 1.542921e-20
3134 1.950638e-20 1.674951e-19 1.705112e-18 1.822376e-19 1.673288e-19 1.757899e-20 8.723682e-20 1.589866e-20 1.541490e-20
3135 1.948706e-20 1.676086e-19 1.704141e-18 1.821551e-19 1.672355e-19 1.756322e-20 8.719283e-20 1.588492e-20 1.540078e-20
3136 1.946799e-20 1.677239e-19 1.703173e-18 1.820728e-19 1.671424e-19 1.754767e-20 8.714891e-20 1.587136e-20 1.538684e-20
3137 1.944919e-20 1.678406e-19 1.702207e-18 1.819909e-19 1.670494e-19 1.753235e-20 8.710507e-20 1.585798e-20 1.537308e-20
3138 1.943063e-20 1.679587e-19 1.701244e-18 1.819093e-19 1.669567e-19 1.751724e-20 8.706130e-20 1.584478e-20 1.535951e-20
3139 1.941231e-20 1.680781e-19 1.700283e-18 1.818281e-19 1.668641e-19 1.750236e-20 8.701759e-20 1.583176e-20 1.534611e-20
3140 1.939423e-20 1.681984e-19 1.699326e-18 1.817472e-19 1.667716e-19 1.748769e-20 8.697396e-20 1.581892e-20 1.533289e-20
3141 1.937638e-20 1.683197e-19 1.698372e-18 1.816667e-19 1.666794e-19 1.747323e-20 8.693038e-20 1.580625e-20 1.531985e-20
3142 1.935874e-20 1.684416e-19 1.697421e-18 1.815866e-19 1.665873e-19 1.745898e-20 8.688688e-20 1.579375e-20 1.530698e-20
3143 1.934133e-20 1.685639e-19 1.696475e-18 1.815069e-19 1.664954e-19 1.744494e-20 8.684343e-20 1.578143e-20 1.529429e-20
3144 1.932414e-20 1.686863e-19 1.695531e-18 1.814276e-19 1.664036e-19 1.743111e-20 8.680005e-20 1.576928e-20 1.528177e-20
3145 1.930718e-20 1.688085e-19 1.694591e-18 1.813485e-19 1.663121e-19 1.741748e-20 8.675672e-20 1.575730e-20 1.526942e-20
3146 1.929046e-20 1.689301e-19 1.693653e-18 1.812697e-19 1.662207e-19 1.740406e-20 8.671345e-20 1.574548e-20 1.525724e-20
3147 1.927398e-20 1.690509e-19 1.692718e-18 1.811911e-19 1.661294e-19 1.739083e-20 8.667024e-20 1.573383e-20 1.524523e-20
3148 1.925773e-20 1.691704e-19 1.691785e-18 1.811127e-19 1.660383e-19 1.737781e-20 8.662708e-20 1.572235e-20 1.523339e-20
3149 1.924173e-20 1.692884e-19 1.690854e-18 1.810345e-19 1.659474e-19 1.736498e-20 8.658398e-20 1.571102e-20 1.522171e-20
3150 1.922598e-20 1.694045e-19 1.689925e-18 1.809563e-19 1.658566e-19 1.735234e-20 8.654092e-20 1.569986e-20 1.521020e-20
3151 1.921049e-20 1.695185e-19 1.688996e-18 1.808782e-19 1.657660e-19 1.733990e-20 8.649791e-20 1.568885e-20 1.519885e-20
3152 1.919525e-20 1.696299e-19 1.688069e-18 1.808001e-19 1.656755e-19 1.732765e-20 8.645495e-20 1.567800e-20 1.518765e-20
3153 1.918027e-20 1.697385e-19 1.687143e-18 1.807219e-19 1.655852e-19 1.731558e-20 8.641204e-20 1.566731e-20 1.517662e-20
3154 1.916555e-20 1.698440e-19 1.686217e-18 1.806438e-19 1.654950e-19 1.730370e-20 8.636917e-20 1.565676e-20 1.516575e-20
3155 1.915111e-20 1.699460e-19 1.685292e-18 1.805655e-19 1.654049e-19 1.729201e-20 8.632634e-20 1.564637e-20 1.515503e-20
3156 1.913693e-20 1.700443e-19 1.684366e-18 1.804870e-19 1.653150e-19 1.728049e-20 8.628355e-20 1.563613e-20 1.514446e-20
3157 1.912303e-20 1.701384e-19 1.683440e-18 1.804084e-19 1.652253e-19 1.726916e-20 8.624080e-20 1.562604e-20 1.513405e-20
3158 1.910941e-20 1.702282e-19 1.682514e-18 1.803296e-19 1.651356e-19 1.725800e-20 8.619808e-20 1.561610e-20 1.512379e-20
3159 1.909605e-20 1.703137e-19 1.681587e-18 1.802506e-19 1.650461e-19 1.724702e-20 8.615540e-20 1.560630e-20 1.511368e-20
3160 1.908294e-20 1.703946e-19 1.680661e-18 1.801714e-19 1.649568e-19 1.723621e-20 8.611276e-20 1.559664e-20 1.510372e-20
3161 1.907009e-20 1.704709e-19 1.679734e-18 1.800921e-19 1.648675e-19 1.722557e-20 8.607015e-20 1.558712e-20 1.509390e-20
3162 1.905749e-20 1.705424e-19 1.678808e-18 1.800126e-19 1.647784e-19 1.721511e-20 8.602757e-20 1.557775e-20 1.508423e-20
3163 1.904511e-20 1.706092e-19 1.677882e-18 1.799330e-19 1.646894e-19 1.720481e-20 8.598502e-20 1.556851e-20 1.507470e-20
3164 1.903297e-20 1.706709e-19 1.676957e-18 1.798532e-19 1.646005e-19 1.719467e-20 8.594250e-20 1.555941e-20 1.506531e-20
3165 1.902105e-20 1.707277e-19 1.676032e-18 1.797733e-19 1.645118e-19 1.718470e-20 8.590001e-20 1.555044e-20 1.505606e-20
3166 1.900935e-20 1.707792e-19 1.675109e-18 1.796934e-19 1.644232e-19 1.717488e-20 8.585755e-20 1.554160e-20 1.504695e-20
3167 1.899785e-20 1.708255e-19 1.674186e-18 1.796133e-19 1.643346e-19 1.716523e-20 8.581511e-20 1.553290e-20 1.503798e-20
3168 1.898656e-20 1.708663e-19 1.673264e-18 1.795332e-19 1.642463e-19 1.715573e-20 8.577270e-20 1.552433e-20 1.502914e-20
3169 1.897546e-20 1.709017e-19 1.672343e-18 1.794529e-19 1.641580e-19 1.714639e-20 8.573031e-20 1.551588e-20 1.502043e-20
3170 1.896454e-20 1.709315e-19 1.671424e-18 1.793727e-19 1.640698e-19 1.713720e-20 8.568794e-20 1.550756e-20 1.501185e-20
3171 1.895381e-20 1.709555e-19 1.670506e-18 1.792923e-19 1.639817e-19 1.712816e-20 8.564560e-20 1.549936e-20 1.500340e-20
3172 1.894325e-20 1.709737e-19 1.669590e-18 1.792119e-19 1.638938e-19 1.711926e-20 8.560328e-20 1.549129e-20 1.499508e-20
3173 1.893285e-20 1.709862e-19 1.668676e-18 1.791315e-19 1.638059e-19 1.711052e-20 8.556097e-20 1.548334e-20 1.498688e-20
3174 1.892262e-20 1.709931e-19 1.667763e-18 1.790511e-19 1.637182e-19 1.710192e-20 8.551869e-20 1.547551e-20 1.497880e-20
3175 1.891255e-20 1.709947e-19 1.666852e-18 1.789705e-19 1.636306e-19 1.709346e-20 8.547642e-20 1.546779e-20 1.497085e-20
3176 1.890264e-20 1.709913e-19 1.665943e-18 1.788899e-19 1.635431e-19 1.708514e-20 8.543417e-20 1.546019e-20 1.496301e-20
3177 1.889288e-20 1.709832e-19 1.665035e-18 1.788092e-19 1.634557e-19 1.707696e-20 8.539193e-20 1.545270e-20 1.495529e-20
3178 1.888328e-20 1.709706e-19 1.664129e-18 1.787284e-19 1.633685e-19 1.706891e-20 8.534971e-20 1.544533e-20 1.494769e-20
3179 1.887383e-20 1.709538e-19 1.663225e-18 1.786475e-19 1.632814e-19 1.706100e-20 8.530750e-20 1.543807e-20 1.494020e-20
3180 1.886453e-20 1.709330e-19 1.662322e-18 1.785665e-19 1.631944e-19 1.705322e-20 8.526530e-20 1.543091e-20 1.493282e-20
3181 1.885538e-20 1.709086e-19 1.661421e-18 1.784854e-19 1.631076e-19 1.704556e-20 8.522311e-20 1.542387e-20 1.492555e-20
3182 1.884636e-20 1.708808e-19 1.660521e-18 1.784041e-19 1.630210e-19 1.703804e-20 8.518093e-20 1.541693e-20 1.491838e-20
3183 1.883749e-20 1.708498e-19 1.659623e-18 1.783226e-19 1.629344e-19 1.703064e-20 8.513876e-20 1.541009e-20 1.491133e-20
3184 1.882875e-20 1.708159e-19 1.658727e-18 1.782410e-19 1.628481e-19 1.702337e-20 8.509659e-20 1.540336e-20 1.490437e-20
3185 1.882015e-20 1.707794e-19 1.657832e-18 1.781592e-19 1.627619e-19 1.701621e-20 8.505443e-20 1.539672e-20 1.489752e-20
3186 1.881169e-20 1.707405e-19 1.656939e-18 1.780772e-19 1.626759e-19 1.700918e-20 8.501228e-20 1.539019e-20 1.489077e-20
3187 1.880335e-20 1.706996e-19 1.656047e-18 1.779950e-19 1.625901e-19 1.700226e-20 8.497013e-20 1.538375e-20 1.488411e-20
3188 1.879514e-20 1.706569e-19 1.655156e-18 1.779126e-19 1.625044e-19 1.699546e-20 8.492798e-20 1.537740e-20 1.487755e-20
3189 1.878705e-20 1.706133e-19 1.654268e-18 1.778300e-19 1.624189e-19 1.698877e-20 8.488584e-20 1.537115e-20 1.487108e-20
3190 1.877909e-20 1.705697e-19 1.653380e-18 1.777471e-19 1.623336e-19 1.698219e-20 8.484369e-20 1.536500e-20 1.486471e-20
3191 1.877126e-20 1.705269e-19 1.652495e-18 1.776641e-19 1.622485e-19 1.697571e-20 8.480154e-20 1.535893e-20 1.485842e-20
3192 1.876355e-20 1.704858e-19 1.651610e-18 1.775809e-19 1.621635e-19 1.696935e-20 8.475939e-20 1.535295e-20 1.485222e-20
3193 1.875597e-20 1.704474e-19 1.650728e-18 1.774975e-19 1.620787e-19 1.696309e-20 8.471724e-20 1.534706e-20 1.484611e-20
3194 1.874851e-20 1.704126e-19 1.649847e-18 1.774139e-19 1.619941e-19 1.695693e-20 8.467509e-20 1.534125e-20 1.484008e-20
3195 1.874117e-20 1.703822e-19 1.648967e-18 1.773301e-19 1.619097e-19 1.695086e-20 8.463294e-20 1.533552e-20 1.483413e-20
3196 1.873396e-20 1.703571e-19 1.648089e-18 1.772462e-19 1.618254e-19 1.694489e-20 8.459078e-20 1.532986e-20 1.482826e-20
3197 1.872687e-20 1.703383e-19 1.647213e-18 1.771621e-19 1.617413e-19 1.693901e-20 8.454861e-20 1.532429e-20 1.482247e-20
3198 1.871990e-20 1.703266e-19 1.646338e-18 1.770779e-19 1.616573e-19 1.693321e-20 8.450645e-20 1.531878e-20 1.481675e-20
3199 1.871306e-20 1.703229e-19 1.645465e-18 1.769935e-19 1.615736e-19 1.692750e-20 8.446428e-20 1.531335e-20 1.481110e-20
3200 1.870634e-20 1.703282e-19 1.644594e-18 1.769090e-19 1.614899e-19 1.692188e-20 8.442210e-20 1.530798e-20 1.480553e-20
3201 1.869973e-20 1.703433e-19 1.643724e-18 1.768243e-19 1.614065e-19 1.691633e-20 8.437992e-20 1.530268e-20 1.480002e-20
3202 1.869325e-20 1.703691e-19 1.642856e-18 1.767395e-19 1.613232e-19 1.691085e-20 8.433773e-20 1.529744e-20 1.479459e-20
3203 1.868689e-20 1.704065e-19 1.641990e-18 1.766546e-19 1.612400e-19 1.690545e-20 8.429554e-20 1.529226e-20 1.478921e-20
3204 1.868064e-20 1.704561e-19 1.641125e-18 1.765695e-19 1.611570e-19 1.690011e-20 8.425334e-20 1.528714e-20 1.478390e-20
3205 1.867450e-20 1.705180e-19 1.640262e-18 1.764843e-19 1.610742e-19 1.689484e-20 8.421114e-20 1.528207e-20 1.477865e-20
3206 1.866847e-20 1.705923e-19 1.639400e-18 1.763989e-19 1.609915e-19 1.688963e-20 8.416892e-20 1.527705e-20 1.477346e-20
3207 1.866253e-20 1.706791e-19 1.638539e-18 1.763134e-19 1.609089e-19 1.688449e-20 8.412670e-20 1.527209e-20 1.476832e-20
3208 1.865669e-20 1.707787e-19 1.637679e-18 1.762277e-19 1.608264e-19 1.687940e-20 8.408447e-20 1.526717e-20 1.476324e-20
3209 1.865092e-20 1.708911e-19 1.636820e-18 1.761418e-19 1.607440e-19 1.687436e-20 8.404224e-20 1.526230e-20 1.475821e-20
3210 1.864524e-20 1.710165e-19 1.635961e-18 1.760557e-19 1.606618e-19 1.686937e-20 8.399999e-20 1.525746e-20 1.475323e-20
3211 1.863962e-20 1.711550e-19 1.635104e-18 1.759693e-19 1.605796e-19 1.686443e-20 8.395773e-20 1.525267e-20 1.474830e-20
3212 1.863407e-20 1.713068e-19 1.634246e-18 1.758827e-19 1.604975e-19 1.685953e-20 8.391547e-20 1.524792e-20 1.474342e-20
3213 1.862858e-20 1.714720e-19 1.633389e-18 1.757959e-19 1.604155e-19 1.685467e-20 8.387319e-20 1.524320e-20 1.473858e-20
3214 1.862314e-20 1.716507e-19 1.632533e-18 1.757088e-19 1.603335e-19 1.684985e-20 8.383091e-20 1.523851e-20 1.473378e-20
3215 1.861774e-20 1.718432e-19 1.631676e-18 1.756214e-19 1.602516e-19 1.684507e-20 8.378861e-20 1.523385e-20 1.472902e-20
3216 1.861238e-20 1.720494e-19 1.630819e-18 1.755337e-19 1.601697e-19 1.684032e-20 8.374630e-20 1.522921e-20 1.472430e-20
3217 1.860705e-20 1.722697e-19 1.629961e-18 1.754458e-19 1.600879e-19 1.683559e-20 8.370398e-20 1.522460e-20 1.471962e-20
3218 1.860175e-20 1.725040e-19 1.629104e-18 1.753575e-19 1.600060e-19 1.683089e-20 8.366165e-20 1.522002e-20 1.471496e-20
3219 1.859646e-20 1.727526e-19 1.628245e-18 1.752688e-19 1.599242e-19 1.682621e-20 8.361930e-20 1.521545e-20 1.471035e-20
3220 1.859120e-20 1.730150e-19 1.627387e-18 1.751799e-19 1.598425e-19 1.682155e-20 8.357695e-20 1.521090e-20 1.470576e-20
3221 1.858596e-20 1.732911e-19 1.626528e-18 1.750907e-19 1.597607e-19 1.681691e-20 8.353457e-20 1.520636e-20 1.470120e-20
3222 1.858074e-20 1.735805e-19 1.625669e-18 1.750012e-19 1.596791e-19 1.681228e-20 8.349219e-20 1.520183e-20 1.469666e-20
3223 1.857555e-20 1.738828e-19 1.624810e-18 1.749114e-19 1.595975e-19 1.680766e-20 8.344979e-20 1.519731e-20 1.469215e-20
3224 1.857039e-20 1.741977e-19 1.623952e-18 1.748214e-19 1.595159e-19 1.680304e-20 8.340737e-20 1.519280e-20 1.468766e-20
3225 1.856525e-20 1.745249e-19 1.623094e-18 1.747312e-19 1.594345e-19 1.679844e-20 8.336495e-20 1.518829e-20 1.468320e-20
3226 1.856016e-20 1.748641e-19 1.622237e-18 1.746408e-19 1.593532e-19 1.679383e-20 8.332251e-20 1.518379e-20 1.467875e-20
3227 1.855510e-20 1.752149e-19 1.621381e-18 1.745502e-19 1.592720e-19 1.678922e-20 8.328005e-20 1.517929e-20 1.467432e-20
3228 1.855007e-20 1.755770e-19 1.620527e-18 1.744595e-19 1.591909e-19 1.678462e-20 8.323759e-20 1.517478e-20 1.466990e-20
3229 1.854509e-20 1.759500e-19 1.619673e-18 1.743686e-19 1.591100e-19 1.678001e-20 8.319512e-20 1.517028e-20 1.466549e-20
3230 1.854015e-20 1.763337e-19 1.618822e-18 1.742776e-19 1.590292e-19 1.677540e-20 8.315264e-20 1.516578e-20 1.466110e-20
3231 1.853525e-20 1.767277e-19 1.617972e-18 1.741866e-19 1.589486e-19 1.677078e-20 8.311015e-20 1.516127e-20 1.465671e-20
3232 1.853040e-20 1.771316e-19 1.617125e-18 1.740954e-19 1.588682e-19 1.676616e-20 8.306766e-20 1.515676e-20 1.465234e-20
3233 1.852560e-20 1.775452e-19 1.616279e-18 1.740042e-19 1.587880e-19 1.676153e-20 8.302516e-20 1.515224e-20 1.464797e-20
3234 1.852085e-20 1.779681e-19 1.615436e-18 1.739130e-19 1.587081e-19 1.675688e-20 8.298266e-20 1.514772e-20 1.464360e-20
3235 1.851615e-20 1.783999e-19 1.614596e-18 1.738217e-19 1.586283e-19 1.675223e-20 8.294015e-20 1.514318e-20 1.463923e-20
3236 1.851149e-20 1.788403e-19 1.613758e-18 1.737305e-19 1.585488e-19 1.674756e-20 8.289764e-20 1.513864e-20 1.463487e-20
3237 1.850686e-20 1.792889e-19 1.612923e-18 1.736391e-19 1.584694e-19 1.674288e-20 8.285513e-20 1.513408e-20 1.463050e-20
3238 1.850225e-20 1.797452e-19 1.612090e-18 1.735478e-19 1.583903e-19 1.673818e-20 8.281263e-20 1.512951e-20 1.462613e-20
3239 1.849765e-20 1.802089e-19 1.611260e-18 1.734564e-19 1.583113e-19 1.673346e-20 8.277012e-20 1.512493e-20 1.462175e-20
3240 1.849305e-20 1.806796e-19 1.610432e-18 1.733649e-19 1.582326e-19 1.672873e-20 8.272762e-20 1.512033e-20 1.461737e-20
3241 1.848844e-20 1.811568e-19 1.609606e-18 1.732734e-19 1.581540e-19 1.672397e-20 8.268512e-20 1.511572e-20 1.461298e-20
3242 1.848381e-20 1.816403e-19 1.608783e-18 1.731818e-19 1.580756e-19 1.671918e-20 8.264262e-20 1.511109e-20 1.460858e-20
3243 1.847915e-20 1.821296e-19 1.607962e-18 1.730901e-19 1.579973e-19 1.671438e-20 8.260013e-20 1.510644e-20 1.460417e-20
3244 1.847445e-20 1.826242e-19 1.607143e-18 1.729983e-19 1.579193e-19 1.670954e-20 8.255765e-20 1.510176e-20 1.459975e-20
3245 1.846970e-20 1.831239e-19 1.606327e-18 1.729065e-19 1.578413e-19 1.670468e-20 8.251518e-20 1.509707e-20 1.459531e-20
3246 1.846490e-20 1.836282e-19 1.605513e-18 1.728146e-19 1.577635e-19 1.669979e-20 8.247271e-20 1.509235e-20 1.459086e-20
3247 1.846002e-20 1.841367e-19 1.604701e-18 1.727225e-19 1.576859e-19 1.669487e-20 8.243026e-20 1.508761e-20 1.458639e-20
3248 1.845507e-20 1.846490e-19 1.603890e-18 1.726304e-19 1.576084e-19 1.668991e-20 8.238782e-20 1.508284e-20 1.458190e-20
3249 1.845002e-20 1.851647e-19 1.603083e-18 1.725381e-19 1.575310e-19 1.668492e-20 8.234539e-20 1.507804e-20 1.457740e-20
3250 1.844488e-20 1.856835e-19 1.602277e-18 1.724458e-19 1.574537e-19 1.667990e-20 8.230297e-20 1.507322e-20 1.457287e-20
3251 1.843964e-20 1.862050e-19 1.601473e-18 1.723533e-19 1.573766e-19 1.667483e-20 8.226057e-20 1.506837e-20 1.456831e-20
3252 1.843430e-20 1.867287e-19 1.600670e-18 1.722607e-19 1.572996e-19 1.666973e-20 8.221818e-20 1.506348e-20 1.456374e-20
3253 1.842887e-20 1.872543e-19 1.599869e-18 1.721679e-19 1.572226e-19 1.666458e-20 8.217581e-20 1.505856e-20 1.455913e-20
3254 1.842335e-20 1.877815e-19 1.599069e-18 1.720751e-19 1.571458e-19 1.665939e-20 8.213346e-20 1.505361e-20 1.455450e-20
3255 1.841775e-20 1.883098e-19 1.598271e-18 1.719822e-19 1.570690e-19 1.665416e-20 8.209113e-20 1.504862e-20 1.454985e-20
3256 1.841206e-20 1.888389e-19 1.597472e-18 1.718891e-19 1.569923e-19 1.664888e-20 8.204882e-20 1.504359e-20 1.454516e-20
3257 1.840630e-20 1.893684e-19 1.596675e-18 1.717960e-19 1.569157e-19 1.664356e-20 8.200653e-20 1.503853e-20 1.454044e-20
3258 1.840046e-20 1.898979e-19 1.595877e-18 1.717028e-19 1.568392e-19 1.663818e-20 8.196426e-20 1.503343e-20 1.453569e-20
3259 1.839455e-20 1.904271e-19 1.595079e-18 1.716095e-19 1.567627e-19 1.663276e-20 8.192202e-20 1.502829e-20 1.453091e-20
3260 1.838858e-20 1.909555e-19 1.594282e-18 1.715161e-19 1.566863e-19 1.662729e-20 8.187980e-20 1.502311e-20 1.452610e-20
3261 1.838254e-20 1.914829e-19 1.593483e-18 1.714227e-19 1.566100e-19 1.662176e-20 8.183762e-20 1.501789e-20 1.452125e-20
3262 1.837645e-20 1.920088e-19 1.592684e-18 1.713291e-19 1.565336e-19 1.661619e-20 8.179546e-20 1.501263e-20 1.451636e-20
3263 1.837030e-20 1.925329e-19 1.591884e-18 1.712355e-19 1.564574e-19 1.661057e-20 8.175334e-20 1.500733e-20 1.451144e-20
3264 1.836409e-20 1.930547e-19 1.591083e-18 1.711419e-19 1.563811e-19 1.660489e-20 8.171125e-20 1.500199e-20 1.450648e-20
3265 1.835784e-20 1.935739e-19 1.590280e-18 1.710481e-19 1.563049e-19 1.659917e-20 8.166920e-20 1.499661e-20 1.450148e-20
3266 1.835155e-20 1.940902e-19 1.589476e-18 1.709543e-19 1.562287e-19 1.659339e-20 8.162719e-20 1.499118e-20 1.449644e-20
3267 1.834520e-20 1.946033e-19 1.588670e-18 1.708605e-19 1.561526e-19 1.658756e-20 8.158522e-20 1.498572e-20 1.449136e-20
3268 1.833881e-20 1.951127e-19 1.587863e-18 1.707667e-19 1.560765e-19 1.658167e-20 8.154329e-20 1.498021e-20 1.448624e-20
3269 1.833237e-20 1.956183e-19 1.587056e-18 1.706728e-19 1.560004e-19 1.657573e-20 8.150141e-20 1.497466e-20 1.448108e-20
3270 1.832588e-20 1.961198e-19 1.586248e-18 1.705790e-19 1.559244e-19 1.656974e-20 8.145957e-20 1.496907e-20 1.447587e-20
3271 1.831933e-20 1.966168e-19 1.585441e-18 1.704852e-19 1.558485e-19 1.656370e-20 8.141778e-20 1.496343e-20 1.447062e-20
3272 1.831273e-20 1.971092e-19 1.584634e-18 1.703914e-19 1.557727e-19 1.655760e-20 8.137604e-20 1.495775e-20 1.446532e-20
3273 1.830606e-20 1.975965e-19 1.583828e-18 1.702978e-19 1.556969e-19 1.655144e-20 8.133436e-20 1.495203e-20 1.445998e-20
3274 1.829934e-20 1.980785e-19 1.583023e-18 1.702042e-19 1.556213e-19 1.654523e-20 8.129273e-20 1.494626e-20 1.445460e-20
3275 1.829255e-20 1.985549e-19 1.582220e-18 1.701107e-19 1.555458e-19 1.653896e-20 8.125116e-20 1.494045e-20 1.444917e-20
3276 1.828569e-20 1.990254e-19 1.581419e-18 1.700174e-19 1.554705e-19 1.653264e-20 8.120964e-20 1.493459e-20 1.444369e-20
3277 1.827876e-20 1.994898e-19 1.580621e-18 1.699242e-19 1.553953e-19 1.652626e-20 8.116819e-20 1.492869e-20 1.443816e-20
3278 1.827176e-20 1.999477e-19 1.579825e-18 1.698311e-19 1.553202e-19 1.651982e-20 8.112680e-20 1.492274e-20 1.443259e-20
3279 1.826469e-20 2.003988e-19 1.579033e-18 1.697383e-19 1.552453e-19 1.651333e-20 8.108547e-20 1.491674e-20 1.442697e-20
3280 1.825754e-20 2.008429e-19 1.578244e-18 1.696456e-19 1.551706e-19 1.650677e-20 8.104421e-20 1.491070e-20 1.442129e-20
3281 1.825032e-20 2.012797e-19 1.577459e-18 1.695532e-19 1.550961e-19 1.650016e-20 8.100302e-20 1.490462e-20 1.441557e-20
3282 1.824301e-20 2.017089e-19 1.576678e-18 1.694610e-19 1.550217e-19 1.649349e-20 8.096190e-20 1.489848e-20 1.440980e-20
3283 1.823562e-20 2.021302e-19 1.575902e-18 1.693691e-19 1.549476e-19 1.648676e-20 8.092085e-20 1.489230e-20 1.440399e-20
3284 1.822816e-20 2.025436e-19 1.575129e-18 1.692774e-19 1.548737e-19 1.647997e-20 8.087987e-20 1.488607e-20 1.439812e-20
3285 1.822061e-20 2.029489e-19 1.574361e-18 1.691859e-19 1.548000e-19 1.647311e-20 8.083898e-20 1.487979e-20 1.439220e-20
3286 1.821298e-20 2.033459e-19 1.573595e-18 1.690947e-19 1.547264e-19 1.646620e-20 8.079816e-20 1.487346e-20 1.438623e-20
3287 1.820527e-20 2.037344e-19 1.572833e-18 1.690038e-19 1.546530e-19 1.645923e-20 8.075742e-20 1.486709e-20 1.438021e-20
3288 1.819748e-20 2.041142e-19 1.572074e-18 1.689131e-19 1.545798e-19 1.645219e-20 8.071676e-20 1.486066e-20 1.437414e-20
3289 1.818961e-20 2.044852e-19 1.571318e-18 1.688226e-19 1.545068e-19 1.644509e-20 8.067619e-20 1.485419e-20 1.436801e-20
3290 1.818166e-20 2.048473e-19 1.570565e-18 1.687324e-19 1.544340e-19 1.643793e-20 8.063570e-20 1.484767e-20 1.436184e-20
3291 1.817363e-20 2.052002e-19 1.569814e-18 1.686425e-19 1.543613e-19 1.643071e-20 8.059530e-20 1.484109e-20 1.435562e-20
3292 1.816551e-20 2.055437e-19 1.569065e-18 1.685528e-19 1.542888e-19 1.642342e-20 8.055499e-20 1.483447e-20 1.434934e-20
3293 1.815732e-20 2.058778e-19 1.568318e-18 1.684634e-19 1.542164e-19 1.641607e-20 8.051478e-20 1.482780e-20 1.434302e-20
3294 1.814905e-20 2.062021e-19 1.567573e-18 1.683742e-19 1.541442e-19 1.640866e-20 8.047465e-20 1.482107e-20 1.433664e-20
3295 1.814069e-20 2.065167e-19 1.566829e-18 1.682853e-19 1.540722e-19 1.640119e-20 8.043462e-20 1.481430e-20 1.433021e-20
3296 1.813226e-20 2.068212e-19 1.566087e-18 1.681967e-19 1.540002e-19 1.639366e-20 8.039468e-20 1.480749e-20 1.432374e-20
3297 1.812374e-20 2.071156e-19 1.565345e-18 1.681084e-19 1.539285e-19 1.638607e-20 8.035484e-20 1.480062e-20 1.431721e-20
3298 1.811514e-20 2.073996e-19 1.564605e-18 1.680203e-19 1.538568e-19 1.637842e-20 8.031510e-20 1.479371e-20 1.431063e-20
3299 1.810646e-20 2.076733e-19 1.563866e-18 1.679325e-19 1.537853e-19 1.637071e-20 8.027546e-20 1.478675e-20 1.430400e-20
3300 1.809770e-20 2.079366e-19 1.563127e-18 1.678450e-19 1.537140e-19 1.636295e-20 8.023592e-20 1.477975e-20 1.429732e-20
3301 1.808886e-20 2.081896e-19 1.562390e-18 1.677577e-19 1.536427e-19 1.635513e-20 8.019648e-20 1.477270e-20 1.429060e-20
3302 1.807994e-20 2.084323e-19 1.561653e-18 1.676707e-19 1.535716e-19 1.634725e-20 8.015714e-20 1.476560e-20 1.428382e-20
3303 1.807094e-20 2.086647e-19 1.560918e-18 1.675840e-19 1.535006e-19 1.633931e-20 8.011791e-20 1.475846e-20 1.427699e-20
