Ls TT TE TB EE EB EB_gmv TEB_gmv
507 6.803516e-18 3.111504e-17 5.701651e-17 5.912393e-18 1.257432e-18 1.036906e-18 9.074527e-19
508 6.752307e-18 3.092683e-17 5.660074e-17 5.868559e-18 1.248616e-18 1.029562e-18 9.009681e-19
509 6.701605e-18 3.074109e-17 5.618897e-17 5.825203e-18 1.239883e-18 1.022291e-18 8.945475e-19
510 6.651403e-18 3.055776e-17 5.578114e-17 5.782321e-18 1.231234e-18 1.015090e-18 8.881900e-19
511 6.601696e-18 3.037679e-17 5.537722e-17 5.739905e-18 1.222665e-18 1.007959e-18 8.818949e-19
512 6.552477e-18 3.019815e-17 5.497716e-17 5.697948e-18 1.214179e-18 1.000897e-18 8.756615e-19
513 6.503747e-18 3.002178e-17 5.458091e-17 5.656443e-18 1.205771e-18 9.939033e-19 8.694890e-19
514 6.455494e-18 2.984766e-17 5.418844e-17 5.615384e-18 1.197443e-18 9.869769e-19 8.633766e-19
515 6.407706e-18 2.967573e-17 5.379968e-17 5.574765e-18 1.189193e-18 9.801169e-19 8.573238e-19
516 6.360390e-18 2.950595e-17 5.341462e-17 5.534578e-18 1.181020e-18 9.733232e-19 8.513296e-19
517 6.313534e-18 2.933828e-17 5.303320e-17 5.494819e-18 1.172924e-18 9.665944e-19 8.453930e-19
518 6.267133e-18 2.917268e-17 5.265537e-17 5.455480e-18 1.164903e-18 9.599297e-19 8.395143e-19
519 6.221182e-18 2.900910e-17 5.228111e-17 5.416555e-18 1.156957e-18 9.533290e-19 8.336918e-19
520 6.175674e-18 2.884752e-17 5.191036e-17 5.378038e-18 1.149084e-18 9.467904e-19 8.279253e-19
521 6.130606e-18 2.868789e-17 5.154310e-17 5.339924e-18 1.141285e-18 9.403143e-19 8.222142e-19
522 6.085972e-18 2.853017e-17 5.117928e-17 5.302207e-18 1.133557e-18 9.338993e-19 8.165573e-19
523 6.041767e-18 2.837432e-17 5.081885e-17 5.264880e-18 1.125902e-18 9.275449e-19 8.109544e-19
524 5.997985e-18 2.822030e-17 5.046179e-17 5.227938e-18 1.118316e-18 9.212502e-19 8.054050e-19
525 5.954623e-18 2.806809e-17 5.010805e-17 5.191376e-18 1.110801e-18 9.150147e-19 7.999080e-19
526 5.911670e-18 2.791763e-17 4.975759e-17 5.155188e-18 1.103354e-18 9.088376e-19 7.944631e-19
527 5.869131e-18 2.776891e-17 4.941039e-17 5.119368e-18 1.095976e-18 9.027182e-19 7.890694e-19
528 5.826991e-18 2.762187e-17 4.906640e-17 5.083911e-18 1.088665e-18 8.966559e-19 7.837261e-19
529 5.785252e-18 2.747649e-17 4.872559e-17 5.048812e-18 1.081421e-18 8.906500e-19 7.784333e-19
530 5.743908e-18 2.733273e-17 4.838792e-17 5.014066e-18 1.074243e-18 8.846994e-19 7.731899e-19
531 5.702950e-18 2.719056e-17 4.805336e-17 4.979667e-18 1.067130e-18 8.788045e-19 7.679952e-19
532 5.662379e-18 2.704994e-17 4.772188e-17 4.945611e-18 1.060082e-18 8.729636e-19 7.628488e-19
533 5.622190e-18 2.691084e-17 4.739343e-17 4.911892e-18 1.053097e-18 8.671766e-19 7.577505e-19
534 5.582373e-18 2.677324e-17 4.706798e-17 4.878506e-18 1.046176e-18 8.614429e-19 7.526989e-19
535 5.542931e-18 2.663709e-17 4.674550e-17 4.845448e-18 1.039317e-18 8.557614e-19 7.476944e-19
536 5.503852e-18 2.650237e-17 4.642597e-17 4.812712e-18 1.032520e-18 8.501320e-19 7.427355e-19
537 5.465139e-18 2.636904e-17 4.610933e-17 4.780295e-18 1.025783e-18 8.445537e-19 7.378221e-19
538 5.426782e-18 2.623708e-17 4.579558e-17 4.748191e-18 1.019107e-18 8.390263e-19 7.329538e-19
539 5.388782e-18 2.610645e-17 4.548466e-17 4.716396e-18 1.012491e-18 8.335492e-19 7.281296e-19
540 5.351126e-18 2.597712e-17 4.517656e-17 4.684906e-18 1.005934e-18 8.281216e-19 7.233493e-19
541 5.313818e-18 2.584906e-17 4.487124e-17 4.653716e-18 9.994354e-19 8.227427e-19 7.186127e-19
542 5.276856e-18 2.572226e-17 4.456867e-17 4.622822e-18 9.929944e-19 8.174120e-19 7.139186e-19
543 5.240227e-18 2.559667e-17 4.426882e-17 4.592220e-18 9.866107e-19 8.121296e-19 7.092667e-19
544 5.203935e-18 2.547227e-17 4.397166e-17 4.561904e-18 9.802832e-19 8.068943e-19 7.046569e-19
545 5.167968e-18 2.534903e-17 4.367716e-17 4.531872e-18 9.740119e-19 8.017057e-19 7.000882e-19
546 5.132331e-18 2.522693e-17 4.338528e-17 4.502120e-18 9.677960e-19 7.965632e-19 6.955604e-19
547 5.097016e-18 2.510593e-17 4.309602e-17 4.472644e-18 9.616346e-19 7.914664e-19 6.910728e-19
548 5.062016e-18 2.498602e-17 4.280933e-17 4.443435e-18 9.555274e-19 7.864147e-19 6.866251e-19
549 5.027335e-18 2.486715e-17 4.252519e-17 4.414495e-18 9.494739e-19 7.814077e-19 6.822168e-19
550 4.992962e-18 2.474933e-17 4.224356e-17 4.385821e-18 9.434730e-19 7.764449e-19 6.778470e-19
551 4.958897e-18 2.463250e-17 4.196443e-17 4.357401e-18 9.375247e-19 7.715257e-19 6.735163e-19
552 4.925137e-18 2.451665e-17 4.168777e-17 4.329242e-18 9.316280e-19 7.666494e-19 6.692233e-19
553 4.891674e-18 2.440176e-17 4.141355e-17 4.301331e-18 9.257826e-19 7.618158e-19 6.649676e-19
554 4.858510e-18 2.428780e-17 4.114174e-17 4.273671e-18 9.199881e-19 7.570245e-19 6.607492e-19
555 4.825642e-18 2.417474e-17 4.087231e-17 4.246254e-18 9.142435e-19 7.522746e-19 6.565674e-19
556 4.793061e-18 2.406257e-17 4.060525e-17 4.219081e-18 9.085487e-19 7.475656e-19 6.524221e-19
557 4.760769e-18 2.395126e-17 4.034053e-17 4.192143e-18 9.029027e-19 7.428977e-19 6.483125e-19
558 4.728759e-18 2.384079e-17 4.007812e-17 4.165445e-18 8.973055e-19 7.382698e-19 6.442383e-19
559 4.697028e-18 2.373113e-17 3.981799e-17 4.138971e-18 8.917564e-19 7.336820e-19 6.401987e-19
560 4.665577e-18 2.362226e-17 3.956013e-17 4.112731e-18 8.862547e-19 7.291335e-19 6.361941e-19
561 4.634395e-18 2.351417e-17 3.930450e-17 4.086712e-18 8.808001e-19 7.246233e-19 6.322237e-19
562 4.603487e-18 2.340683e-17 3.905110e-17 4.060914e-18 8.753918e-19 7.201521e-19 6.282868e-19
563 4.572845e-18 2.330022e-17 3.879989e-17 4.035336e-18 8.700297e-19 7.157188e-19 6.243835e-19
564 4.542469e-18 2.319432e-17 3.855084e-17 4.009975e-18 8.647130e-19 7.113228e-19 6.205133e-19
565 4.512354e-18 2.308910e-17 3.830394e-17 3.984825e-18 8.594415e-19 7.069644e-19 6.166752e-19
566 4.482497e-18 2.298456e-17 3.805916e-17 3.959884e-18 8.542143e-19 7.026424e-19 6.128700e-19
567 4.452897e-18 2.288067e-17 3.781648e-17 3.935149e-18 8.490315e-19 6.983569e-19 6.090961e-19
568 4.423551e-18 2.277740e-17 3.757589e-17 3.910619e-18 8.438921e-19 6.941071e-19 6.053541e-19
569 4.394451e-18 2.267476e-17 3.733735e-17 3.886287e-18 8.387961e-19 6.898930e-19 6.016433e-19
570 4.365600e-18 2.257270e-17 3.710084e-17 3.862152e-18 8.337426e-19 6.857142e-19 5.979632e-19
571 4.336991e-18 2.247122e-17 3.686635e-17 3.838215e-18 8.287317e-19 6.815697e-19 5.943132e-19
572 4.308629e-18 2.237030e-17 3.663386e-17 3.814468e-18 8.237623e-19 6.774598e-19 5.906938e-19
573 4.280500e-18 2.226992e-17 3.640333e-17 3.790915e-18 8.188343e-19 6.733841e-19 5.871039e-19
574 4.252609e-18 2.217007e-17 3.617476e-17 3.767544e-18 8.139474e-19 6.693416e-19 5.835435e-19
575 4.224955e-18 2.207072e-17 3.594812e-17 3.744360e-18 8.091009e-19 6.653323e-19 5.800121e-19
576 4.197526e-18 2.197187e-17 3.572339e-17 3.721358e-18 8.042948e-19 6.613563e-19 5.765096e-19
577 4.170329e-18 2.187349e-17 3.550056e-17 3.698535e-18 7.995278e-19 6.574124e-19 5.730359e-19
578 4.143357e-18 2.177556e-17 3.527960e-17 3.675891e-18 7.948004e-19 6.535007e-19 5.695898e-19
579 4.116607e-18 2.167809e-17 3.506048e-17 3.653420e-18 7.901118e-19 6.496209e-19 5.661718e-19
580 4.090082e-18 2.158104e-17 3.484321e-17 3.631120e-18 7.854619e-19 6.457723e-19 5.627813e-19
581 4.063772e-18 2.148441e-17 3.462775e-17 3.608994e-18 7.808499e-19 6.419550e-19 5.594180e-19
582 4.037679e-18 2.138818e-17 3.441408e-17 3.587032e-18 7.762752e-19 6.381682e-19 5.560816e-19
583 4.011799e-18 2.129234e-17 3.420220e-17 3.565238e-18 7.717381e-19 6.344121e-19 5.527716e-19
584 3.986131e-18 2.119687e-17 3.399207e-17 3.543604e-18 7.672381e-19 6.306859e-19 5.494883e-19
585 3.960670e-18 2.110176e-17 3.378369e-17 3.522135e-18 7.627743e-19 6.269895e-19 5.462309e-19
586 3.935417e-18 2.100700e-17 3.357702e-17 3.500824e-18 7.583465e-19 6.233227e-19 5.429993e-19
587 3.910370e-18 2.091258e-17 3.337207e-17 3.479667e-18 7.539545e-19 6.196847e-19 5.397931e-19
588 3.885523e-18 2.081848e-17 3.316880e-17 3.458670e-18 7.495982e-19 6.160759e-19 5.366122e-19
589 3.860878e-18 2.072468e-17 3.296721e-17 3.437820e-18 7.452766e-19 6.124952e-19 5.334562e-19
590 3.836429e-18 2.063119e-17 3.276727e-17 3.417127e-18 7.409897e-19 6.089432e-19 5.303247e-19
591 3.812175e-18 2.053799e-17 3.256897e-17 3.396579e-18 7.367371e-19 6.054187e-19 5.272179e-19
592 3.788114e-18 2.044507e-17 3.237229e-17 3.376179e-18 7.325189e-19 6.019217e-19 5.241352e-19
593 3.764247e-18 2.035241e-17 3.217722e-17 3.355924e-18 7.283339e-19 5.984521e-19 5.210761e-19
594 3.740569e-18 2.026001e-17 3.198373e-17 3.335815e-18 7.241820e-19 5.950096e-19 5.180410e-19
595 3.717078e-18 2.016786e-17 3.179182e-17 3.315846e-18 7.200633e-19 5.915938e-19 5.150292e-19
596 3.693773e-18 2.007594e-17 3.160146e-17 3.296016e-18 7.159770e-19 5.882043e-19 5.120407e-19
597 3.670648e-18 1.998426e-17 3.141264e-17 3.276324e-18 7.119231e-19 5.848412e-19 5.090748e-19
598 3.647708e-18 1.989279e-17 3.122535e-17 3.256772e-18 7.079012e-19 5.815039e-19 5.061317e-19
599 3.624949e-18 1.980154e-17 3.103957e-17 3.237349e-18 7.039106e-19 5.781919e-19 5.032112e-19
600 3.602364e-18 1.971049e-17 3.085529e-17 3.218065e-18 6.999515e-19 5.749056e-19 5.003130e-19
601 3.579954e-18 1.961963e-17 3.067247e-17 3.198911e-18 6.960235e-19 5.716443e-19 4.974363e-19
602 3.557721e-18 1.952897e-17 3.049114e-17 3.179886e-18 6.921260e-19 5.684076e-19 4.945818e-19
603 3.535659e-18 1.943848e-17 3.031125e-17 3.160990e-18 6.882590e-19 5.651959e-19 4.917487e-19
604 3.513766e-18 1.934817e-17 3.013280e-17 3.142221e-18 6.844219e-19 5.620083e-19 4.889369e-19
605 3.492043e-18 1.925803e-17 2.995577e-17 3.123575e-18 6.806144e-19 5.588445e-19 4.861461e-19
606 3.470486e-18 1.916805e-17 2.978016e-17 3.105058e-18 6.768365e-19 5.557047e-19 4.833764e-19
607 3.449095e-18 1.907822e-17 2.960591e-17 3.086659e-18 6.730877e-19 5.525886e-19 4.806273e-19
608 3.427865e-18 1.898855e-17 2.943307e-17 3.068384e-18 6.693680e-19 5.494954e-19 4.778987e-19
609 3.406799e-18 1.889901e-17 2.926157e-17 3.050228e-18 6.656767e-19 5.464259e-19 4.751903e-19
610 3.385892e-18 1.880963e-17 2.909145e-17 3.032191e-18 6.620137e-19 5.433788e-19 4.725020e-19
611 3.365143e-18 1.872037e-17 2.892265e-17 3.014272e-18 6.583789e-19 5.403543e-19 4.698333e-19
612 3.344549e-18 1.863125e-17 2.875517e-17 2.996470e-18 6.547715e-19 5.373524e-19 4.671846e-19
613 3.324112e-18 1.854225e-17 2.858904e-17 2.978781e-18 6.511918e-19 5.343724e-19 4.645555e-19
614 3.303829e-18 1.845338e-17 2.842419e-17 2.961207e-18 6.476392e-19 5.314144e-19 4.619456e-19
615 3.283696e-18 1.836463e-17 2.826060e-17 2.943744e-18 6.441133e-19 5.284782e-19 4.593547e-19
616 3.263715e-18 1.827599e-17 2.809831e-17 2.926392e-18 6.406143e-19 5.255635e-19 4.567828e-19
617 3.243883e-18 1.818747e-17 2.793730e-17 2.909153e-18 6.371417e-19 5.226702e-19 4.542294e-19
618 3.224196e-18 1.809906e-17 2.777751e-17 2.892020e-18 6.336953e-19 5.197978e-19 4.516950e-19
619 3.204657e-18 1.801076e-17 2.761896e-17 2.874995e-18 6.302745e-19 5.169464e-19 4.491786e-19
620 3.185261e-18 1.792256e-17 2.746164e-17 2.858078e-18 6.268796e-19 5.141155e-19 4.466807e-19
621 3.166009e-18 1.783447e-17 2.730554e-17 2.841265e-18 6.235099e-19 5.113050e-19 4.442007e-19
622 3.146898e-18 1.774649e-17 2.715062e-17 2.824560e-18 6.201654e-19 5.085149e-19 4.417385e-19
623 3.127926e-18 1.765861e-17 2.699692e-17 2.807956e-18 6.168458e-19 5.057448e-19 4.392941e-19
624 3.109094e-18 1.757083e-17 2.684439e-17 2.791455e-18 6.135507e-19 5.029945e-19 4.368672e-19
625 3.090400e-18 1.748315e-17 2.669300e-17 2.775056e-18 6.102801e-19 5.002641e-19 4.344578e-19
626 3.071841e-18 1.739558e-17 2.654279e-17 2.758760e-18 6.070338e-19 4.975529e-19 4.320653e-19
627 3.053417e-18 1.730811e-17 2.639372e-17 2.742561e-18 6.038113e-19 4.948612e-19 4.296902e-19
628 3.035126e-18 1.722073e-17 2.624578e-17 2.726462e-18 6.006126e-19 4.921884e-19 4.273317e-19
629 3.016967e-18 1.713346e-17 2.609898e-17 2.710463e-18 5.974372e-19 4.895345e-19 4.249902e-19
630 2.998938e-18 1.704629e-17 2.595327e-17 2.694559e-18 5.942852e-19 4.868994e-19 4.226649e-19
631 2.981040e-18 1.695923e-17 2.580867e-17 2.678752e-18 5.911562e-19 4.842830e-19 4.203563e-19
632 2.963271e-18 1.687227e-17 2.566514e-17 2.663042e-18 5.880501e-19 4.816850e-19 4.180639e-19
633 2.945629e-18 1.678541e-17 2.552272e-17 2.647424e-18 5.849666e-19 4.791051e-19 4.157879e-19
634 2.928113e-18 1.669866e-17 2.538134e-17 2.631902e-18 5.819053e-19 4.765430e-19 4.135276e-19
635 2.910720e-18 1.661202e-17 2.524105e-17 2.616474e-18 5.788662e-19 4.739992e-19 4.112831e-19
636 2.893452e-18 1.652550e-17 2.510179e-17 2.601138e-18 5.758492e-19 4.714727e-19 4.090545e-19
637 2.876307e-18 1.643908e-17 2.496356e-17 2.585892e-18 5.728539e-19 4.689639e-19 4.068413e-19
638 2.859282e-18 1.635278e-17 2.482639e-17 2.570739e-18 5.698801e-19 4.664727e-19 4.046435e-19
639 2.842378e-18 1.626660e-17 2.469020e-17 2.555678e-18 5.669276e-19 4.639985e-19 4.024609e-19
640 2.825594e-18 1.618054e-17 2.455506e-17 2.540703e-18 5.639963e-19 4.615414e-19 4.002938e-19
641 2.808927e-18 1.609461e-17 2.442091e-17 2.525819e-18 5.610859e-19 4.591011e-19 3.981415e-19
642 2.792375e-18 1.600880e-17 2.428773e-17 2.511025e-18 5.581963e-19 4.566776e-19 3.960041e-19
643 2.775941e-18 1.592312e-17 2.415555e-17 2.496316e-18 5.553272e-19 4.542708e-19 3.938812e-19
644 2.759623e-18 1.583757e-17 2.402433e-17 2.481696e-18 5.524786e-19 4.518802e-19 3.917732e-19
645 2.743418e-18 1.575217e-17 2.389409e-17 2.467161e-18 5.496499e-19 4.495061e-19 3.896797e-19
646 2.727325e-18 1.566690e-17 2.376478e-17 2.452715e-18 5.468414e-19 4.471482e-19 3.876004e-19
647 2.711345e-18 1.558177e-17 2.363644e-17 2.438351e-18 5.440526e-19 4.448061e-19 3.855354e-19
648 2.695472e-18 1.549680e-17 2.350902e-17 2.424074e-18 5.412837e-19 4.424800e-19 3.834846e-19
649 2.679714e-18 1.541198e-17 2.338255e-17 2.409881e-18 5.385338e-19 4.401695e-19 3.814476e-19
650 2.664061e-18 1.532732e-17 2.325698e-17 2.395770e-18 5.358035e-19 4.378749e-19 3.794245e-19
651 2.648518e-18 1.524282e-17 2.313231e-17 2.381745e-18 5.330922e-19 4.355955e-19 3.774152e-19
652 2.633082e-18 1.515848e-17 2.300856e-17 2.367802e-18 5.303998e-19 4.333314e-19 3.754196e-19
653 2.617751e-18 1.507432e-17 2.288572e-17 2.353941e-18 5.277263e-19 4.310826e-19 3.734374e-19
654 2.602527e-18 1.499033e-17 2.276374e-17 2.340160e-18 5.250712e-19 4.288487e-19 3.714687e-19
655 2.587407e-18 1.490652e-17 2.264264e-17 2.326463e-18 5.224344e-19 4.266298e-19 3.695131e-19
656 2.572389e-18 1.482290e-17 2.252243e-17 2.312845e-18 5.198160e-19 4.244257e-19 3.675707e-19
657 2.557474e-18 1.473947e-17 2.240305e-17 2.299309e-18 5.172157e-19 4.222361e-19 3.656415e-19
658 2.542663e-18 1.465623e-17 2.228454e-17 2.285852e-18 5.146333e-19 4.200612e-19 3.637251e-19
659 2.527949e-18 1.457320e-17 2.216689e-17 2.272473e-18 5.120685e-19 4.179008e-19 3.618217e-19
660 2.513338e-18 1.449036e-17 2.205006e-17 2.259175e-18 5.095215e-19 4.157545e-19 3.599310e-19
661 2.498825e-18 1.440774e-17 2.193406e-17 2.245955e-18 5.069918e-19 4.136225e-19 3.580529e-19
662 2.484410e-18 1.432534e-17 2.181889e-17 2.232813e-18 5.044796e-19 4.115047e-19 3.561871e-19
663 2.470093e-18 1.424316e-17 2.170455e-17 2.219749e-18 5.019844e-19 4.094006e-19 3.543339e-19
664 2.455874e-18 1.416120e-17 2.159101e-17 2.206762e-18 4.995061e-19 4.073103e-19 3.524931e-19
665 2.441749e-18 1.407948e-17 2.147826e-17 2.193853e-18 4.970447e-19 4.052338e-19 3.506644e-19
666 2.427720e-18 1.399799e-17 2.136631e-17 2.181020e-18 4.946000e-19 4.031710e-19 3.488477e-19
667 2.413786e-18 1.391675e-17 2.125515e-17 2.168262e-18 4.921717e-19 4.011216e-19 3.470431e-19
668 2.399945e-18 1.383575e-17 2.114477e-17 2.155581e-18 4.897599e-19 3.990854e-19 3.452503e-19
669 2.386197e-18 1.375501e-17 2.103517e-17 2.142975e-18 4.873643e-19 3.970627e-19 3.434694e-19
670 2.372543e-18 1.367453e-17 2.092632e-17 2.130446e-18 4.849850e-19 3.950532e-19 3.417001e-19
671 2.358978e-18 1.359431e-17 2.081825e-17 2.117992e-18 4.826215e-19 3.930566e-19 3.399426e-19
672 2.345505e-18 1.351436e-17 2.071093e-17 2.105611e-18 4.802738e-19 3.910731e-19 3.381964e-19
673 2.332122e-18 1.343469e-17 2.060435e-17 2.093303e-18 4.779419e-19 3.891022e-19 3.364617e-19
674 2.318828e-18 1.335530e-17 2.049850e-17 2.081070e-18 4.756254e-19 3.871443e-19 3.347383e-19
675 2.305622e-18 1.327619e-17 2.039339e-17 2.068912e-18 4.733245e-19 3.851989e-19 3.330262e-19
676 2.292506e-18 1.319738e-17 2.028902e-17 2.056825e-18 4.710389e-19 3.832660e-19 3.313251e-19
677 2.279476e-18 1.311886e-17 2.018536e-17 2.044812e-18 4.687683e-19 3.813457e-19 3.296351e-19
678 2.266533e-18 1.304064e-17 2.008242e-17 2.032871e-18 4.665129e-19 3.794378e-19 3.279561e-19
679 2.253675e-18 1.296273e-17 1.998020e-17 2.021003e-18 4.642723e-19 3.775420e-19 3.262881e-19
680 2.240902e-18 1.288513e-17 1.987866e-17 2.009207e-18 4.620466e-19 3.756583e-19 3.246306e-19
681 2.228215e-18 1.280785e-17 1.977784e-17 1.997481e-18 4.598356e-19 3.737870e-19 3.229839e-19
682 2.215611e-18 1.273089e-17 1.967770e-17 1.985828e-18 4.576389e-19 3.719273e-19 3.213479e-19
683 2.203092e-18 1.265426e-17 1.957824e-17 1.974246e-18 4.554567e-19 3.700798e-19 3.197223e-19
684 2.190655e-18 1.257795e-17 1.947946e-17 1.962735e-18 4.532890e-19 3.682438e-19 3.181072e-19
685 2.178300e-18 1.250199e-17 1.938137e-17 1.951294e-18 4.511353e-19 3.664197e-19 3.165026e-19
686 2.166025e-18 1.242636e-17 1.928394e-17 1.939923e-18 4.489956e-19 3.646072e-19 3.149080e-19
687 2.153833e-18 1.235108e-17 1.918717e-17 1.928622e-18 4.468700e-19 3.628062e-19 3.133238e-19
688 2.141720e-18 1.227615e-17 1.909105e-17 1.917392e-18 4.447581e-19 3.610167e-19 3.117496e-19
689 2.129687e-18 1.220158e-17 1.899558e-17 1.906230e-18 4.426599e-19 3.592385e-19 3.101856e-19
690 2.117735e-18 1.212736e-17 1.890077e-17 1.895138e-18 4.405754e-19 3.574716e-19 3.086315e-19
691 2.105859e-18 1.205351e-17 1.880660e-17 1.884114e-18 4.385043e-19 3.557159e-19 3.070872e-19
692 2.094062e-18 1.198002e-17 1.871305e-17 1.873160e-18 4.364467e-19 3.539712e-19 3.055527e-19
693 2.082342e-18 1.190690e-17 1.862014e-17 1.862272e-18 4.344023e-19 3.522378e-19 3.040281e-19
694 2.070699e-18 1.183416e-17 1.852786e-17 1.851455e-18 4.323711e-19 3.505151e-19 3.025130e-19
695 2.059133e-18 1.176180e-17 1.843620e-17 1.840704e-18 4.303529e-19 3.488033e-19 3.010075e-19
696 2.047641e-18 1.168982e-17 1.834515e-17 1.830022e-18 4.283478e-19 3.471025e-19 2.995116e-19
697 2.036226e-18 1.161823e-17 1.825471e-17 1.819406e-18 4.263553e-19 3.454123e-19 2.980249e-19
698 2.024885e-18 1.154702e-17 1.816488e-17 1.808857e-18 4.243758e-19 3.437326e-19 2.965478e-19
699 2.013618e-18 1.147621e-17 1.807565e-17 1.798376e-18 4.224088e-19 3.420638e-19 2.950798e-19
700 2.002424e-18 1.140580e-17 1.798701e-17 1.787960e-18 4.204543e-19 3.404052e-19 2.936212e-19
701 1.991304e-18 1.133578e-17 1.789897e-17 1.777612e-18 4.185125e-19 3.387571e-19 2.921716e-19
702 1.980255e-18 1.126617e-17 1.781151e-17 1.767329e-18 4.165829e-19 3.371193e-19 2.907312e-19
703 1.969280e-18 1.119696e-17 1.772463e-17 1.757112e-18 4.146654e-19 3.354919e-19 2.892998e-19
704 1.958376e-18 1.112816e-17 1.763832e-17 1.746961e-18 4.127602e-19 3.338746e-19 2.878774e-19
705 1.947542e-18 1.105977e-17 1.755259e-17 1.736875e-18 4.108671e-19 3.322675e-19 2.864639e-19
706 1.936779e-18 1.099179e-17 1.746743e-17 1.726853e-18 4.089860e-19 3.306704e-19 2.850591e-19
707 1.926086e-18 1.092423e-17 1.738283e-17 1.716898e-18 4.071166e-19 3.290832e-19 2.836631e-19
708 1.915463e-18 1.085708e-17 1.729879e-17 1.707006e-18 4.052591e-19 3.275062e-19 2.822758e-19
709 1.904909e-18 1.079036e-17 1.721530e-17 1.697179e-18 4.034132e-19 3.259388e-19 2.808972e-19
710 1.894425e-18 1.072406e-17 1.713237e-17 1.687416e-18 4.015791e-19 3.243812e-19 2.795272e-19
711 1.884007e-18 1.065818e-17 1.704998e-17 1.677716e-18 3.997563e-19 3.228334e-19 2.781656e-19
712 1.873658e-18 1.059273e-17 1.696812e-17 1.668080e-18 3.979451e-19 3.212953e-19 2.768124e-19
713 1.863376e-18 1.052770e-17 1.688681e-17 1.658508e-18 3.961451e-19 3.197669e-19 2.754678e-19
714 1.853161e-18 1.046310e-17 1.680604e-17 1.648998e-18 3.943565e-19 3.182478e-19 2.741314e-19
715 1.843013e-18 1.039894e-17 1.672578e-17 1.639551e-18 3.925789e-19 3.167382e-19 2.728032e-19
716 1.832930e-18 1.033520e-17 1.664607e-17 1.630168e-18 3.908125e-19 3.152380e-19 2.714834e-19
717 1.822913e-18 1.027190e-17 1.656687e-17 1.620845e-18 3.890571e-19 3.137473e-19 2.701717e-19
718 1.812961e-18 1.020903e-17 1.648818e-17 1.611585e-18 3.873126e-19 3.122657e-19 2.688681e-19
719 1.803074e-18 1.014660e-17 1.641000e-17 1.602386e-18 3.855789e-19 3.107932e-19 2.675725e-19
720 1.793251e-18 1.008460e-17 1.633233e-17 1.593250e-18 3.838559e-19 3.093301e-19 2.662850e-19
721 1.783491e-18 1.002304e-17 1.625518e-17 1.584174e-18 3.821436e-19 3.078760e-19 2.650054e-19
722 1.773796e-18 9.961916e-18 1.617853e-17 1.575160e-18 3.804420e-19 3.064308e-19 2.637337e-19
723 1.764164e-18 9.901229e-18 1.610236e-17 1.566206e-18 3.787507e-19 3.049948e-19 2.624698e-19
724 1.754594e-18 9.840980e-18 1.602670e-17 1.557313e-18 3.770699e-19 3.035675e-19 2.612135e-19
725 1.745086e-18 9.781170e-18 1.595152e-17 1.548479e-18 3.753997e-19 3.021492e-19 2.599653e-19
726 1.735641e-18 9.721798e-18 1.587683e-17 1.539706e-18 3.737395e-19 3.007397e-19 2.587246e-19
727 1.726255e-18 9.662865e-18 1.580263e-17 1.530993e-18 3.720896e-19 2.993389e-19 2.574914e-19
728 1.716932e-18 9.604371e-18 1.572890e-17 1.522339e-18 3.704500e-19 2.979468e-19 2.562660e-19
729 1.707670e-18 9.546315e-18 1.565564e-17 1.513744e-18 3.688203e-19 2.965633e-19 2.550480e-19
730 1.698467e-18 9.488696e-18 1.558287e-17 1.505207e-18 3.672006e-19 2.951884e-19 2.538376e-19
731 1.689325e-18 9.431516e-18 1.551055e-17 1.496730e-18 3.655909e-19 2.938219e-19 2.526345e-19
732 1.680243e-18 9.374773e-18 1.543871e-17 1.488310e-18 3.639909e-19 2.924640e-19 2.514389e-19
733 1.671220e-18 9.318467e-18 1.536733e-17 1.479950e-18 3.624008e-19 2.911144e-19 2.502506e-19
734 1.662255e-18 9.262596e-18 1.529640e-17 1.471646e-18 3.608203e-19 2.897733e-19 2.490696e-19
735 1.653349e-18 9.207161e-18 1.522592e-17 1.463400e-18 3.592495e-19 2.884404e-19 2.478958e-19
736 1.644500e-18 9.152161e-18 1.515591e-17 1.455211e-18 3.576882e-19 2.871157e-19 2.467292e-19
737 1.635710e-18 9.097595e-18 1.508633e-17 1.447080e-18 3.561366e-19 2.857992e-19 2.455699e-19
738 1.626978e-18 9.043461e-18 1.501721e-17 1.439004e-18 3.545942e-19 2.844909e-19 2.444176e-19
739 1.618302e-18 8.989758e-18 1.494852e-17 1.430986e-18 3.530612e-19 2.831908e-19 2.432723e-19
740 1.609683e-18 8.936487e-18 1.488027e-17 1.423023e-18 3.515376e-19 2.818985e-19 2.421342e-19
741 1.601120e-18 8.883645e-18 1.481246e-17 1.415117e-18 3.500231e-19 2.806143e-19 2.410029e-19
742 1.592613e-18 8.831231e-18 1.474508e-17 1.407266e-18 3.485178e-19 2.793381e-19 2.398787e-19
743 1.584163e-18 8.779242e-18 1.467812e-17 1.399471e-18 3.470216e-19 2.780697e-19 2.387613e-19
744 1.575767e-18 8.727680e-18 1.461160e-17 1.391729e-18 3.455344e-19 2.768091e-19 2.376508e-19
745 1.567426e-18 8.676541e-18 1.454550e-17 1.384043e-18 3.440563e-19 2.755563e-19 2.365471e-19
746 1.559140e-18 8.625824e-18 1.447981e-17 1.376411e-18 3.425871e-19 2.743113e-19 2.354502e-19
